#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0000782	T-lymphocyte	16	279	1.11	1.96	3.54e-11	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000228434,9606.ENSP00000240618,9606.ENSP00000266557,9606.ENSP00000274306,9606.ENSP00000324890,9606.ENSP00000325589,9606.ENSP00000332049,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000498852	CD4,TBX21,CD69,KLRK1,CD27,GZMA,CD28,PTPRCAP,CD86,CD8A,CXCR4,PRF1,PTPRC,LCK,SELL,SPN
TISSUES	BTO:0000878	Mononuclear cell	12	130	1.32	2.18	2.28e-10	9606.ENSP00000011653,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000363773,9606.ENSP00000375616,9606.ENSP00000376786,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000496959	CD4,CD27,IRF8,C1QA,LILRB4,POU2AF1,CD8A,CXCR4,PTPRC,LCK,SIRPA,ITGAM
TISSUES	BTO:0000801	Macrophage	10	89	1.4	2.08	2.88e-09	9606.ENSP00000011653,9606.ENSP00000312326,9606.ENSP00000352071,9606.ENSP00000386378,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000455897,9606.ENSP00000496959,9606.ENSP00000498227,9606.ENSP00000501245	CD4,AOC3,CD163,CD207,CD8A,PTPRC,MRC1,ITGAM,SELL,CD1D
TISSUES	BTO:0000610	Hybridoma cell	6	9	2.17	2.49	4.25e-09	9606.ENSP00000011653,9606.ENSP00000312326,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000496959,9606.ENSP00000498227	CD4,AOC3,CD8A,PTPRC,ITGAM,SELL
TISSUES	BTO:0003435	Memory T-lymphocyte	6	12	2.05	2.3	1.48e-08	9606.ENSP00000011653,9606.ENSP00000228434,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000386559,9606.ENSP00000498227	CD4,CD69,CD27,CD28,CD8A,SELL
TISSUES	BTO:0001598	Splenocyte	6	13	2.01	2.25	2.04e-08	9606.ENSP00000011653,9606.ENSP00000312326,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000496959,9606.ENSP00000498227	CD4,AOC3,CD8A,PTPRC,ITGAM,SELL
TISSUES	BTO:0000876	Monocyte	9	92	1.34	1.75	7.74e-08	9606.ENSP00000011653,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000363773,9606.ENSP00000375616,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000478763,9606.ENSP00000496959	CD4,CD27,IRF8,C1QA,LILRB4,CXCR4,PTPRC,SIRPA,ITGAM
TISSUES	BTO:0001044	Phagocyte	10	135	1.22	1.63	9.55e-08	9606.ENSP00000011653,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000363773,9606.ENSP00000375616,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000478763,9606.ENSP00000496959	CD4,CD27,IRF8,C1QA,LILRB4,CD8A,CXCR4,PTPRC,SIRPA,ITGAM
TISSUES	BTO:0001489	Whole body	82	13099	0.15	0.43	2.83e-07	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000221978,9606.ENSP00000228434,9606.ENSP00000231009,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000243440,9606.ENSP00000246551,9606.ENSP00000248071,9606.ENSP00000248948,9606.ENSP00000257749,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000264553,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000299440,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000312326,9606.ENSP00000312367,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000318916,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000325589,9606.ENSP00000325708,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000344544,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000352071,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356058,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000385470,9606.ENSP00000386378,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000398568,9606.ENSP00000410798,9606.ENSP00000411355,9606.ENSP00000427223,9606.ENSP00000438038,9606.ENSP00000440066,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,TBX21,NKG7,CD69,GZMK,ID2,KLRK1,BATF3,HCST,KLF2,VPREB3,BACH2,CLEC2D,ITGAE,PRKCQ,FCER2,GZMM,KLRG1,CD27,IRF8,FCGR2A,GZMA,CD96,FCER1G,CXCR5,FOLR2,RAG1,ADGRE1,HAVCR2,CD7,AOC3,CD84,CD19,C1QB,MARCO,ICOS,CD28,PTPRCAP,CD37,CD86,KLRD1,SKAP1,IKZF3,RAET1E,FCGR2B,CD163,MPZL1,CD3E,CD247,HLX,FCMR,FCRLA,CD244,FCGR1A,CD2,SH2D1A,C1QA,SYK,LILRB4,CD79B,POU2AF1,TNFSF18,CD207,CD8A,CXCR4,CXCR6,PRF1,FCGRT,PTPRC,MARCHF1,KLRC1,JCHAIN,MRC1,LCK,SIRPA,CD24,KITLG,ITGAM,CD53,SELL,SPN,CD1D
TISSUES	BTO:0001374	Thymus	12	271	1.0	1.3	4.40e-07	9606.ENSP00000011653,9606.ENSP00000231009,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000319476,9606.ENSP00000325589,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000498852	CD4,GZMK,CD27,RAG1,ICOS,PTPRCAP,IKZF3,CD3E,CD8A,PTPRC,LCK,SPN
TISSUES	BTO:0001035	Hematopoietic cell line	9	125	1.21	1.46	7.46e-07	9606.ENSP00000011653,9606.ENSP00000264072,9606.ENSP00000313419,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000477713	CD4,FCER2,CD19,CD28,CD247,CD8A,CXCR4,PRF1,LCK
TISSUES	BTO:0005871	Naive T-lymphocyte	5	13	1.93	1.75	1.10e-06	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000386559,9606.ENSP00000498227	CD4,CD28,CD86,CD8A,SELL
TISSUES	BTO:0002144	Acute lymphoblastic leukemia cell line	6	34	1.6	1.59	1.85e-06	9606.ENSP00000011653,9606.ENSP00000313419,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000386884,9606.ENSP00000477713	CD4,CD19,CD28,CD247,CXCR4,LCK
TISSUES	BTO:0001546	Chronic lymphocytic leukemia cell	10	222	1.0	1.14	6.22e-06	9606.ENSP00000283285,9606.ENSP00000312027,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD96,CD7,CD28,CD247,SYK,PTPRC,LCK,SELL,SPN,CD1D
TISSUES	BTO:0003671	Germinal center	4	9	2.0	1.42	1.81e-05	9606.ENSP00000011653,9606.ENSP00000292174,9606.ENSP00000313419,9606.ENSP00000319476	CD4,CXCR5,CD19,ICOS
TISSUES	BTO:0000776	B-lymphocyte	6	54	1.4	1.27	1.86e-05	9606.ENSP00000011653,9606.ENSP00000299440,9606.ENSP00000313419,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000496959	CD4,RAG1,CD19,CD8A,PTPRC,ITGAM
TISSUES	BTO:0000744	Lymphocytic leukemia cell	12	419	0.81	0.9	3.04e-05	9606.ENSP00000283285,9606.ENSP00000312027,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000412869,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD96,CD7,CD28,CD3E,CD247,SYK,PTPRC,IKZF2,LCK,SELL,SPN,CD1D
TISSUES	BTO:0001491	Viscus	46	5378	0.28	0.48	4.43e-05	9606.ENSP00000011653,9606.ENSP00000228434,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000246551,9606.ENSP00000248071,9606.ENSP00000248948,9606.ENSP00000264553,9606.ENSP00000266551,9606.ENSP00000274306,9606.ENSP00000289902,9606.ENSP00000298223,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000312326,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000318916,9606.ENSP00000325589,9606.ENSP00000332049,9606.ENSP00000344544,9606.ENSP00000349709,9606.ENSP00000352071,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356058,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000363773,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000398568,9606.ENSP00000410798,9606.ENSP00000411355,9606.ENSP00000427223,9606.ENSP00000440066,9606.ENSP00000455897,9606.ENSP00000478763,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,CD69,ID2,KLRK1,HCST,KLF2,VPREB3,GZMM,KLRG1,GZMA,FCER1G,FOLR2,HAVCR2,CD7,AOC3,CD19,C1QB,MARCO,PTPRCAP,CD86,IKZF3,RAET1E,CD163,CD247,HLX,FCMR,FCGR1A,CD2,C1QA,CD79B,POU2AF1,CD8A,CXCR4,PRF1,FCGRT,PTPRC,MARCHF1,JCHAIN,MRC1,SIRPA,KITLG,ITGAM,CD53,SELL,SPN,CD1D
TISSUES	BTO:0000737	Leukemia cell line	7	108	1.16	1.08	5.06e-05	9606.ENSP00000011653,9606.ENSP00000264072,9606.ENSP00000313419,9606.ENSP00000324890,9606.ENSP00000354782,9606.ENSP00000386884,9606.ENSP00000477713	CD4,FCER2,CD19,CD28,CD247,CXCR4,LCK
TISSUES	BTO:0001025	Peripheral blood mononuclear cell	5	34	1.52	1.21	5.06e-05	9606.ENSP00000011653,9606.ENSP00000376786,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000477713	CD4,POU2AF1,CD8A,CXCR4,LCK
TISSUES	BTO:0001472	Peritoneum	4	15	1.78	1.2	8.16e-05	9606.ENSP00000011653,9606.ENSP00000263087,9606.ENSP00000386559,9606.ENSP00000496959	CD4,ITGAE,CD8A,ITGAM
TISSUES	BTO:0000042	Animal	84	15148	0.09	0.35	0.00012	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000221978,9606.ENSP00000228434,9606.ENSP00000231009,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000243440,9606.ENSP00000246551,9606.ENSP00000248071,9606.ENSP00000248948,9606.ENSP00000257749,9606.ENSP00000261340,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000264072,9606.ENSP00000264553,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000268638,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000299440,9606.ENSP00000311300,9606.ENSP00000311545,9606.ENSP00000312002,9606.ENSP00000312027,9606.ENSP00000312326,9606.ENSP00000312367,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000318916,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000325589,9606.ENSP00000325708,9606.ENSP00000332049,9606.ENSP00000338130,9606.ENSP00000338171,9606.ENSP00000344544,9606.ENSP00000349709,9606.ENSP00000351497,9606.ENSP00000352071,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000355870,9606.ENSP00000356058,9606.ENSP00000356936,9606.ENSP00000357012,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000363773,9606.ENSP00000364898,9606.ENSP00000375616,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000385470,9606.ENSP00000386378,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000398568,9606.ENSP00000410798,9606.ENSP00000411355,9606.ENSP00000412869,9606.ENSP00000427223,9606.ENSP00000438038,9606.ENSP00000440066,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000495951,9606.ENSP00000496959,9606.ENSP00000497382,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,TBX21,NKG7,CD69,GZMK,ID2,KLRK1,BATF3,HCST,KLF2,VPREB3,BACH2,CLEC2D,ITGAE,PRKCQ,FCER2,GZMM,KLRG1,CD27,IRF8,FCGR2A,GZMA,CD96,FCER1G,CXCR5,FOLR2,RAG1,CTSW,ADGRE1,HAVCR2,CD7,AOC3,CD84,CD19,C1QB,MARCO,ICOS,CD28,PTPRCAP,CD37,CD86,KLRD1,SKAP1,IKZF3,RAET1E,FCGR2B,CD163,MPZL1,CD3E,CD247,HLX,FCMR,FCRLA,CD244,FCGR1A,CD2,SH2D1A,C1QA,SYK,LILRB4,CD79B,POU2AF1,TNFSF18,CD207,CD8A,CXCR4,CXCR6,PRF1,FCGRT,PTPRC,IKZF2,MARCHF1,KLRC1,JCHAIN,MRC1,LCK,SIRPA,CD24,KITLG,ITGAM,CD53,SELL,SPN,CD1D
TISSUES	BTO:0000580	Blood cancer cell	19	1234	0.54	0.64	0.00012	9606.ENSP00000011653,9606.ENSP00000228434,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000283285,9606.ENSP00000312027,9606.ENSP00000324890,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000356936,9606.ENSP00000364898,9606.ENSP00000376786,9606.ENSP00000411355,9606.ENSP00000412869,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,CD69,ITGAE,PRKCQ,CD96,CD7,CD28,IKZF3,CD3E,CD247,FCRLA,SYK,POU2AF1,PTPRC,IKZF2,LCK,SELL,SPN,CD1D
TISSUES	BTO:0000784	Lymph node	9	250	0.91	0.87	0.00013	9606.ENSP00000011653,9606.ENSP00000263087,9606.ENSP00000283285,9606.ENSP00000292174,9606.ENSP00000313419,9606.ENSP00000319476,9606.ENSP00000332049,9606.ENSP00000386559,9606.ENSP00000411355	CD4,ITGAE,CD96,CXCR5,CD19,ICOS,CD86,CD8A,PTPRC
TISSUES	BTO:0002504	T-lymphoblastic leukemia cell line	4	18	1.7	1.13	0.00014	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000386884,9606.ENSP00000477713	CD4,CD28,CXCR4,LCK
TISSUES	BTO:0003505	T-cell chronic lymphocytic leukemia cell	4	21	1.63	1.06	0.00023	9606.ENSP00000312027,9606.ENSP00000324890,9606.ENSP00000411355,9606.ENSP00000498227	CD7,CD28,PTPRC,SELL
TISSUES	BTO:0000705	Langerhans cell	3	7	1.98	0.99	0.00051	9606.ENSP00000011653,9606.ENSP00000386378,9606.ENSP00000501245	CD4,CD207,CD1D
TISSUES	BTO:0000767	Mesenteric lymph node	3	7	1.98	0.99	0.00051	9606.ENSP00000011653,9606.ENSP00000263087,9606.ENSP00000386559	CD4,ITGAE,CD8A
TISSUES	BTO:0005607	Gamma delta T-lymphocyte	3	7	1.98	0.99	0.00051	9606.ENSP00000011653,9606.ENSP00000240618,9606.ENSP00000386559	CD4,KLRK1,CD8A
TISSUES	BTO:0002330	Lamina propria	3	8	1.92	0.96	0.00066	9606.ENSP00000011653,9606.ENSP00000263087,9606.ENSP00000386559	CD4,ITGAE,CD8A
TISSUES	BTO:0000392	Plasma cell	7	171	0.96	0.77	0.00069	9606.ENSP00000312326,9606.ENSP00000318916,9606.ENSP00000352071,9606.ENSP00000363773,9606.ENSP00000440066,9606.ENSP00000478763,9606.ENSP00000498227	AOC3,MARCO,CD163,C1QA,JCHAIN,SIRPA,SELL
TISSUES	BTO:0001271	Leukemia cell	16	1067	0.53	0.55	0.00092	9606.ENSP00000011653,9606.ENSP00000228434,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000283285,9606.ENSP00000312027,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000364898,9606.ENSP00000411355,9606.ENSP00000412869,9606.ENSP00000477713,9606.ENSP00000498227,9606.ENSP00000498852,9606.ENSP00000501245	CD4,CD69,ITGAE,PRKCQ,CD96,CD7,CD28,CD3E,CD247,SYK,PTPRC,IKZF2,LCK,SELL,SPN,CD1D
TISSUES	BTO:0001387	Tonsil	5	69	1.21	0.82	0.00092	9606.ENSP00000313419,9606.ENSP00000356936,9606.ENSP00000364898,9606.ENSP00000440066,9606.ENSP00000498227	CD19,FCRLA,SYK,JCHAIN,SELL
TISSUES	BTO:0001522	B-lymphocyte cell line	6	119	1.05	0.78	0.00092	9606.ENSP00000224337,9606.ENSP00000264072,9606.ENSP00000266557,9606.ENSP00000313419,9606.ENSP00000356058,9606.ENSP00000364898	BLNK,FCER2,CD27,CD19,FCMR,SYK
TISSUES	BTO:0001045	T-lymphocyte cell line	3	10	1.83	0.9	0.0010	9606.ENSP00000011653,9606.ENSP00000386559,9606.ENSP00000398568	CD4,CD8A,PRF1
TISSUES	BTO:0001372	Thymocyte	3	11	1.79	0.86	0.0013	9606.ENSP00000011653,9606.ENSP00000386559,9606.ENSP00000477713	CD4,CD8A,LCK
TISSUES	BTO:0000130	Neutrophil	4	42	1.33	0.76	0.0020	9606.ENSP00000011653,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000496959	CD4,CD8A,CXCR4,ITGAM
TISSUES	BTO:0004520	Regulatory T-lymphocyte	3	15	1.65	0.77	0.0025	9606.ENSP00000011653,9606.ENSP00000324890,9606.ENSP00000386559	CD4,CD28,CD8A
TISSUES	BTO:0000553	Peripheral blood	7	227	0.84	0.6	0.0032	9606.ENSP00000011653,9606.ENSP00000332049,9606.ENSP00000376786,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000411355,9606.ENSP00000477713	CD4,CD86,POU2AF1,CD8A,CXCR4,PTPRC,LCK
TISSUES	BTO:0000104	Lymphoma cell line	4	53	1.23	0.66	0.0044	9606.ENSP00000011653,9606.ENSP00000240618,9606.ENSP00000313419,9606.ENSP00000386559	CD4,KLRK1,CD19,CD8A
TISSUES	BTO:0003288	NALM-6 cell	2	2	2.35	0.72	0.0044	9606.ENSP00000313419,9606.ENSP00000354782	CD19,CD247
TISSUES	BTO:0000141	Bone marrow	10	528	0.63	0.5	0.0050	9606.ENSP00000266551,9606.ENSP00000312326,9606.ENSP00000318916,9606.ENSP00000352071,9606.ENSP00000363773,9606.ENSP00000411355,9606.ENSP00000440066,9606.ENSP00000478763,9606.ENSP00000496959,9606.ENSP00000498227	KLRG1,AOC3,MARCO,CD163,C1QA,PTPRC,JCHAIN,SIRPA,ITGAM,SELL
TISSUES	BTO:0000855	Lymph	6	177	0.88	0.56	0.0059	9606.ENSP00000356936,9606.ENSP00000364898,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000477713,9606.ENSP00000497382	FCRLA,SYK,CD79B,POU2AF1,LCK,CD53
TISSUES	BTO:0001493	Trunk	14	1014	0.49	0.44	0.0059	9606.ENSP00000011653,9606.ENSP00000231009,9606.ENSP00000263087,9606.ENSP00000266557,9606.ENSP00000299440,9606.ENSP00000319476,9606.ENSP00000325589,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000386559,9606.ENSP00000411355,9606.ENSP00000477713,9606.ENSP00000496959,9606.ENSP00000498852	CD4,GZMK,ITGAE,CD27,RAG1,ICOS,PTPRCAP,IKZF3,CD3E,CD8A,PTPRC,LCK,ITGAM,SPN
TISSUES	BTO:0000020	Abdomen	5	113	1.0	0.58	0.0063	9606.ENSP00000011653,9606.ENSP00000231009,9606.ENSP00000263087,9606.ENSP00000386559,9606.ENSP00000496959	CD4,GZMK,ITGAE,CD8A,ITGAM
TISSUES	BTO:0004729	Peripheral blood lymphocyte	3	28	1.38	0.56	0.0118	9606.ENSP00000376786,9606.ENSP00000386884,9606.ENSP00000477713	POU2AF1,CXCR4,LCK
TISSUES	BTO:0000661	JURKAT cell	2	5	1.95	0.57	0.0135	9606.ENSP00000011653,9606.ENSP00000324890	CD4,CD28
TISSUES	BTO:0005059	TZM-bl cell	2	5	1.95	0.57	0.0135	9606.ENSP00000011653,9606.ENSP00000386884	CD4,CXCR4
TISSUES	BTO:0001488	Endocrine gland	44	6403	0.19	0.29	0.0166	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000228434,9606.ENSP00000231009,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000263087,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000312326,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000318916,9606.ENSP00000319476,9606.ENSP00000325589,9606.ENSP00000332049,9606.ENSP00000344544,9606.ENSP00000352071,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000363773,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000398568,9606.ENSP00000410798,9606.ENSP00000411355,9606.ENSP00000440066,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000496959,9606.ENSP00000498852,9606.ENSP00000501245	CD4,TBX21,CD69,GZMK,ID2,KLRK1,ITGAE,CD27,FCGR2A,CD96,FCER1G,CXCR5,FOLR2,RAG1,HAVCR2,AOC3,CD19,C1QB,MARCO,ICOS,PTPRCAP,CD86,IKZF3,CD163,MPZL1,CD3E,CD247,FCGR1A,CD2,C1QA,CD8A,CXCR4,CXCR6,PRF1,FCGRT,PTPRC,JCHAIN,MRC1,LCK,SIRPA,CD24,ITGAM,SPN,CD1D
TISSUES	BTO:0001678	Th1 cell	2	6	1.87	0.54	0.0172	9606.ENSP00000011653,9606.ENSP00000177694	CD4,TBX21
TISSUES	BTO:0002684	Lymphoid follicle	2	6	1.87	0.54	0.0172	9606.ENSP00000011653,9606.ENSP00000292174	CD4,CXCR5
TISSUES	BTO:0000602	Histiocyte	2	7	1.81	0.51	0.0215	9606.ENSP00000352071,9606.ENSP00000501245	CD163,CD1D
TISSUES	BTO:0001679	Th2 cell	2	7	1.81	0.51	0.0215	9606.ENSP00000011653,9606.ENSP00000177694	CD4,TBX21
TISSUES	BTO:0006111	M2 macrophage	2	8	1.75	0.48	0.0261	9606.ENSP00000352071,9606.ENSP00000455897	CD163,MRC1
TISSUES	BTO:0000522	Gland	46	7004	0.17	0.26	0.0295	9606.ENSP00000011653,9606.ENSP00000177694,9606.ENSP00000228434,9606.ENSP00000231009,9606.ENSP00000234091,9606.ENSP00000240618,9606.ENSP00000263087,9606.ENSP00000263125,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000274306,9606.ENSP00000283285,9606.ENSP00000289902,9606.ENSP00000292174,9606.ENSP00000298223,9606.ENSP00000299440,9606.ENSP00000312002,9606.ENSP00000312326,9606.ENSP00000313419,9606.ENSP00000313967,9606.ENSP00000318916,9606.ENSP00000319476,9606.ENSP00000325589,9606.ENSP00000332049,9606.ENSP00000344544,9606.ENSP00000352071,9606.ENSP00000352513,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358165,9606.ENSP00000358490,9606.ENSP00000363773,9606.ENSP00000386559,9606.ENSP00000386884,9606.ENSP00000395704,9606.ENSP00000398568,9606.ENSP00000410798,9606.ENSP00000411355,9606.ENSP00000440066,9606.ENSP00000455897,9606.ENSP00000477713,9606.ENSP00000478763,9606.ENSP00000481841,9606.ENSP00000496959,9606.ENSP00000498852,9606.ENSP00000501245	CD4,TBX21,CD69,GZMK,ID2,KLRK1,ITGAE,PRKCQ,CD27,FCGR2A,GZMA,CD96,FCER1G,CXCR5,FOLR2,RAG1,HAVCR2,AOC3,CD19,C1QB,MARCO,ICOS,PTPRCAP,CD86,IKZF3,CD163,MPZL1,CD3E,CD247,FCGR1A,CD2,C1QA,CD8A,CXCR4,CXCR6,PRF1,FCGRT,PTPRC,JCHAIN,MRC1,LCK,SIRPA,CD24,ITGAM,SPN,CD1D
TISSUES	BTO:0001252	Tibia	2	9	1.7	0.46	0.0306	9606.ENSP00000411355,9606.ENSP00000496959	PTPRC,ITGAM
TISSUES	BTO:0001284	Femur	2	9	1.7	0.46	0.0306	9606.ENSP00000411355,9606.ENSP00000496959	PTPRC,ITGAM
TISSUES	BTO:0006110	M1 macrophage	2	9	1.7	0.46	0.0306	9606.ENSP00000352071,9606.ENSP00000455897	CD163,MRC1
TISSUES	BTO:0002042	Dendritic cell	4	110	0.91	0.36	0.0474	9606.ENSP00000011653,9606.ENSP00000332049,9606.ENSP00000386559,9606.ENSP00000411355	CD4,CD86,CD8A,PTPRC
