#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
COMPARTMENTS	GOCC:0032991	Protein-containing complex	15	5325	0.35	0.26	0.0433	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992	NCAPH,KIF23,SPC25,BIRC5,BUB1,CENPA,RRM2,CENPF,DTL,KIF14,KIF2C,ZWINT,TOP2A,DEPDC1,KIF18B
COMPARTMENTS	GOCC:0005829	Cytosol	11	3054	0.45	0.29	0.0480	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000353770,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,RRM2,NEK2,KIF14,KIF2C,KIF18B
COMPARTMENTS	GOCC:0090543	Flemming body	2	28	1.75	0.55	0.0480	9606.ENSP00000260363,9606.ENSP00000356319	KIF23,KIF14
UniProt Keywords	KW-0131	Cell cycle	17	651	1.31	2.71	4.69e-17	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CLSPN,CENPA,CENPF,NEK2,ASPM,MKI67,KIF2C,ZWINT,CKAP2,KIF18B,BORA
UniProt Keywords	KW-0498	Mitosis	13	275	1.57	3.55	1.56e-15	9606.ENSP00000240423,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,KIF23,SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,ASPM,KIF2C,ZWINT,KIF18B,BORA
UniProt Keywords	KW-0995	Kinetochore	8	100	1.8	3.28	1.04e-10	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,KIF2C,ZWINT
UniProt Keywords	KW-0158	Chromosome	11	433	1.3	2.1	3.00e-10	9606.ENSP00000240423,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000363055	NCAPH,SPC25,BIRC5,BUB1,CENPA,CENPF,DTL,NEK2,MKI67,KIF2C,ZWINT
UniProt Keywords	KW-0137	Centromere	8	138	1.66	2.81	8.09e-10	9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000361298,9606.ENSP00000363055	SPC25,BIRC5,BUB1,CENPA,CENPF,NEK2,KIF2C,ZWINT
UniProt Keywords	KW-0206	Cytoskeleton	12	1235	0.88	1.01	8.62e-07	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000465992	DLGAP5,KIF23,BIRC5,CKAP2L,CENPF,DTL,NEK2,KIF14,ASPM,KIF2C,CKAP2,KIF18B
UniProt Keywords	KW-0597	Phosphoprotein	24	8122	0.37	0.42	8.62e-07	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000409964,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,RRM2,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,TTK,KIF2C,CKAP2,CFAP97,TOP2A,DEPDC1,KIF18B,BORA
UniProt Keywords	KW-0493	Microtubule	7	280	1.29	1.51	3.68e-06	9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000465992	KIF23,BIRC5,NEK2,KIF14,KIF2C,CKAP2,KIF18B
UniProt Keywords	KW-0159	Chromosome partition	4	45	1.85	1.75	2.75e-05	9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000355966,9606.ENSP00000361298	BIRC5,BUB1,NEK2,KIF2C
UniProt Keywords	KW-0539	Nucleus	19	5278	0.45	0.46	2.75e-05	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,SPC25,BIRC5,BUB1,CLSPN,CENPA,CENPF,DTL,NEK2,KIF14,ASPM,MKI67,KIF2C,ZWINT,TOP2A,DEPDC1,KIF18B
UniProt Keywords	KW-0175	Coiled coil	12	2166	0.64	0.59	0.00023	9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000282074,9606.ENSP00000312995,9606.ENSP00000355922,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000409964,9606.ENSP00000465992	DLGAP5,KIF23,SPC25,CLSPN,CENPF,NEK2,KIF14,ASPM,KIF2C,ZWINT,CFAP97,KIF18B
UniProt Keywords	KW-0832	Ubl conjugation	12	2399	0.6	0.53	0.00059	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000355958,9606.ENSP00000357643,9606.ENSP00000361298,9606.ENSP00000411532	NCAPH,DLGAP5,KIF23,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,DTL,MKI67,KIF2C,TOP2A
UniProt Keywords	KW-0905	Primary microcephaly	3	32	1.87	1.29	0.00059	9606.ENSP00000240423,9606.ENSP00000356319,9606.ENSP00000356379	NCAPH,KIF14,ASPM
UniProt Keywords	KW-0067	ATP-binding	9	1379	0.71	0.58	0.0013	9606.ENSP00000260363,9606.ENSP00000302530,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000411532,9606.ENSP00000465992	KIF23,BUB1,NEK2,KIF14,MKI67,TTK,KIF2C,TOP2A,KIF18B
UniProt Keywords	KW-0025	Alternative splicing	22	10313	0.23	0.26	0.0080	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000302530,9606.ENSP00000305204,9606.ENSP00000312995,9606.ENSP00000336868,9606.ENSP00000353770,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000358813,9606.ENSP00000361298,9606.ENSP00000363055,9606.ENSP00000367276,9606.ENSP00000409964,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000465992,9606.ENSP00000479266	NCAPH,DLGAP5,KIF23,BIRC5,BUB1,CKAP2L,CLSPN,CENPA,RRM2,DTL,NEK2,ASPM,MKI67,TTK,KIF2C,ZWINT,CKAP2,CFAP97,TOP2A,DEPDC1,KIF18B,BORA
UniProt Keywords	KW-0963	Cytoplasm	15	5095	0.37	0.31	0.0121	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000260363,9606.ENSP00000301633,9606.ENSP00000305204,9606.ENSP00000353770,9606.ENSP00000355922,9606.ENSP00000355958,9606.ENSP00000355966,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000361298,9606.ENSP00000367276,9606.ENSP00000411532,9606.ENSP00000465992	NCAPH,DLGAP5,KIF23,BIRC5,CKAP2L,RRM2,CENPF,DTL,NEK2,KIF14,ASPM,KIF2C,CKAP2,TOP2A,KIF18B
UniProt Keywords	KW-0505	Motor protein	3	132	1.25	0.6	0.0228	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000465992	KIF23,KIF14,KIF18B
Pfam	PF15297	Cytoskeleton-associated protein 2 C-terminus	2	2	2.9	0.72	0.0214	9606.ENSP00000305204,9606.ENSP00000367276	CKAP2L,CKAP2
InterPro	IPR001752	Kinesin motor domain	4	44	1.86	1.08	0.0021	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
InterPro	IPR019821	Kinesin motor domain, conserved site	4	41	1.89	1.09	0.0021	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
InterPro	IPR036961	Kinesin motor domain superfamily	4	82	1.58	0.79	0.0095	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
InterPro	IPR027640	Kinesin-like protein	3	32	1.87	0.74	0.0166	9606.ENSP00000260363,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF2C,KIF18B
InterPro	IPR029197	Cytoskeleton-associated protein 2, C-terminal	2	2	2.9	0.77	0.0166	9606.ENSP00000305204,9606.ENSP00000367276	CKAP2L,CKAP2
SMART	SM00129	Kinesin motor, catalytic domain. ATPase.	4	44	1.86	1.38	0.00031	9606.ENSP00000260363,9606.ENSP00000356319,9606.ENSP00000361298,9606.ENSP00000465992	KIF23,KIF14,KIF2C,KIF18B
