gene	Chen28689251	Nichols_24571919	x_hurskainen_33692365_endothelial	x_hurskainen_33692365_epithelial	x_hurskainen_33692365_stroma	x_lingappan_25003466_both_ranked	x_scaffa_34417156_ranked	Al_mudares_37368978_female	Al_mudares_37368978_male	Bao_27137150	Bhaskaran_22911455	Bhattacharya_25150062	Chao27770432	Cheng_31961470	Coarfa_28818871	Denervaud_26353077	Dong_36157523	Natarajan_28851267_down	Natarajan_28851267_up	x_dravet_gounot_29287116_p10	x_dravet_gounot_29287116_p10_ranked	x_lingappan_25003466_female	x_lingappan_25003466_male	x_nitkin_32753701_24hr_unranked	x_nitkin_32753701_6hr_unranked	x_rao_37310763_ranked	x_revhaug_31454811_down_ranked	x_revhaug_31454811_up_ranked	x_shrestha_33446917_down_	x_shrestha_33446917_up	x_xing_26398774_down	x_xing_26398774_up	maic_score	contributors
NDUFB11	0.0	0.0	0.0	0.0	0.0	0.0	1.307517676671244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307517676671244	SCRNASEQ: x_scaffa_34417156_ranked
RPL38	0.0	0.0	0.0	0.0	0.0	0.0	1.3075064482341299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3075064482341299	SCRNASEQ: x_scaffa_34417156_ranked
PPIC	0.0	0.0	0.0	0.0	0.0	0.0	1.307500834015573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307500834015573	SCRNASEQ: x_scaffa_34417156_ranked
MYL6	0.0	0.0	0.0	0.0	0.0	0.0	1.307495219797016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307495219797016	SCRNASEQ: x_scaffa_34417156_ranked
BZW1	0.0	0.0	1.225035654477709	1.226157584312276	1.2216594331034984	0.0	1.3074896055784588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074896055784588	SCRNASEQ: x_scaffa_34417156_ranked
ATP5I	0.0	0.0	0.0	0.0	0.0	0.0	1.3074727629227878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074727629227878	SCRNASEQ: x_scaffa_34417156_ranked
RPL4	0.0	0.0	0.0	0.0	0.0	0.0	1.3074671487042306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074671487042306	SCRNASEQ: x_scaffa_34417156_ranked
UQCR11	0.0	0.0	0.0	0.0	0.0	0.0	1.3074615344856737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074615344856737	SCRNASEQ: x_scaffa_34417156_ranked
NID1	0.0	0.0	0.0	0.0	0.0	0.0	1.3074559202671165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074559202671165	SCRNASEQ: x_scaffa_34417156_ranked
TSC22D1	0.0	0.0	0.0	0.0	0.0	0.0	1.3074503060485596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074503060485596	SCRNASEQ: x_scaffa_34417156_ranked
MAP1LC3B	0.0	0.0	0.0	0.0	0.0	0.0	1.3074334633928886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074334633928886	SCRNASEQ: x_scaffa_34417156_ranked
TOMM6	0.0	0.0	0.0	0.0	0.0	0.0	1.3074278491743314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074278491743314	SCRNASEQ: x_scaffa_34417156_ranked
NCL	0.0	0.0	1.2249516234379365	1.2256739745699088	1.2214308363878779	0.0	1.3074110065186604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074110065186604	SCRNASEQ: x_scaffa_34417156_ranked
HDGF	0.0	0.0	0.0	0.0	0.0	0.0	1.3074053923001032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3074053923001032	SCRNASEQ: x_scaffa_34417156_ranked
EIF3E	0.0	0.0	0.0	0.0	0.0	0.0	1.3073997780815463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073997780815463	SCRNASEQ: x_scaffa_34417156_ranked
WASF2	0.0	0.0	0.0	0.0	0.0	0.0	1.3073941638629891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073941638629891	SCRNASEQ: x_scaffa_34417156_ranked
RPS23	0.0	0.0	0.0	0.0	0.0	0.0	1.3073885496444322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073885496444322	SCRNASEQ: x_scaffa_34417156_ranked
CALM2	0.0	0.0	0.0	0.0	0.0	0.0	1.307382935425875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307382935425875	SCRNASEQ: x_scaffa_34417156_ranked
TOP1	0.0	0.0	0.0	0.0	0.0	0.0	1.307377321207318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307377321207318	SCRNASEQ: x_scaffa_34417156_ranked
ARPC5	0.0	0.0	1.2248158111087908	1.2249031448282677	1.221065081642885	0.0	1.3073717069887612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073717069887612	SCRNASEQ: x_scaffa_34417156_ranked
SMAGP	0.0	0.0	0.0	0.0	0.0	0.0	1.307366092770204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307366092770204	SCRNASEQ: x_scaffa_34417156_ranked
RNF7	0.0	0.0	0.0	0.0	0.0	0.0	1.307360478551647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307360478551647	SCRNASEQ: x_scaffa_34417156_ranked
METAP2	0.0	0.0	0.0	0.0	0.0	0.0	1.30735486433309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30735486433309	SCRNASEQ: x_scaffa_34417156_ranked
COX5A	0.0	0.0	0.0	0.0	0.0	0.0	1.3073436358959758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073436358959758	SCRNASEQ: x_scaffa_34417156_ranked
SEPTIN7	0.0	0.0	0.0	0.0	0.0	0.0	1.3073380216774189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073380216774189	SCRNASEQ: x_scaffa_34417156_ranked
RPS21	0.0	0.0	0.0	0.0	0.0	0.0	1.3073324074588617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073324074588617	SCRNASEQ: x_scaffa_34417156_ranked
GUK1	0.0	0.0	0.0	0.0	0.0	0.0	1.3073267932403048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073267932403048	SCRNASEQ: x_scaffa_34417156_ranked
DNAJC8	0.0	0.0	0.0	0.0	0.0	0.0	1.3073211790217476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073211790217476	SCRNASEQ: x_scaffa_34417156_ranked
FAU	0.0	0.0	0.0	0.0	0.0	0.0	1.3073155648031907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073155648031907	SCRNASEQ: x_scaffa_34417156_ranked
EIF1	0.0	0.0	0.0	0.0	0.0	0.0	1.3073099505846337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073099505846337	SCRNASEQ: x_scaffa_34417156_ranked
RPS27	0.0	0.0	0.0	0.0	0.0	0.0	1.3073043363660766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3073043363660766	SCRNASEQ: x_scaffa_34417156_ranked
HNRNPM	0.0	0.0	0.0	0.0	0.0	0.0	1.3072987221475196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072987221475196	SCRNASEQ: x_scaffa_34417156_ranked
ATP5F1D	0.0	0.0	0.0	0.0	0.0	0.0	1.3072818794918484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072818794918484	SCRNASEQ: x_scaffa_34417156_ranked
ATP5PD	0.0	0.0	0.0	0.0	0.0	0.0	1.3072706510547343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072706510547343	SCRNASEQ: x_scaffa_34417156_ranked
HNRNPAB	0.0	0.0	0.0	0.0	0.0	0.0	1.3072650368361773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072650368361773	SCRNASEQ: x_scaffa_34417156_ranked
CSRP1	0.0	0.0	1.2248430644189872	1.2250504371355877	1.2211375635283257	0.0	1.3072594226176202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072594226176202	SCRNASEQ: x_scaffa_34417156_ranked
IER2	0.0	0.0	0.0	0.0	0.0	0.0	1.3072538083990632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072538083990632	SCRNASEQ: x_scaffa_34417156_ranked
HYPK	0.0	0.0	1.2242884595564887	1.2220432191944715	0.0	0.0	1.3072481941805063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072481941805063	SCRNASEQ: x_scaffa_34417156_ranked
HNRNPD	0.0	0.0	0.0	0.0	0.0	0.0	1.3072369657433922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072369657433922	SCRNASEQ: x_scaffa_34417156_ranked
TAGLN2	0.0	0.0	1.2247281462943254	1.2244318094448436	1.2208286791857557	0.0	1.307231351524835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307231351524835	SCRNASEQ: x_scaffa_34417156_ranked
LOC102633050	0.0	0.0	0.0	0.0	0.0	0.0	1.3072088946506069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3072088946506069	SCRNASEQ: x_scaffa_34417156_ranked
MT-RNR1	0.0	0.0	0.0	0.0	0.0	0.0	1.30720328043205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30720328043205	SCRNASEQ: x_scaffa_34417156_ranked
EEF1G	0.0	0.0	0.0	0.0	0.0	0.0	1.3071976662134928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071976662134928	SCRNASEQ: x_scaffa_34417156_ranked
RPS29	0.0	0.0	0.0	0.0	0.0	0.0	1.3071920519949358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071920519949358	SCRNASEQ: x_scaffa_34417156_ranked
ARF1	0.0	0.0	0.0	0.0	0.0	0.0	1.3071864377763789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071864377763789	SCRNASEQ: x_scaffa_34417156_ranked
RBX1	0.0	0.0	0.0	0.0	0.0	0.0	1.3071752093392648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071752093392648	SCRNASEQ: x_scaffa_34417156_ranked
SWI5	0.0	0.0	1.2245269260207081	1.2233344817553098	1.2202967736572141	0.0	1.3071695951207076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071695951207076	SCRNASEQ: x_scaffa_34417156_ranked
GIMAP1	0.0	0.0	0.0	0.0	0.0	0.0	1.3071639809021507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071639809021507	SCRNASEQ: x_scaffa_34417156_ranked
RPL27A	0.0	0.0	0.0	0.0	0.0	0.0	1.3071583666835935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071583666835935	SCRNASEQ: x_scaffa_34417156_ranked
EIF4A1	0.0	0.0	0.0	0.0	0.0	0.0	1.3071527524650366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071527524650366	SCRNASEQ: x_scaffa_34417156_ranked
RPS12	0.0	0.0	0.0	0.0	0.0	0.0	1.3071471382464794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071471382464794	SCRNASEQ: x_scaffa_34417156_ranked
MT-RNR2	0.0	0.0	0.0	0.0	0.0	0.0	1.3071359098093653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071359098093653	SCRNASEQ: x_scaffa_34417156_ranked
NDUFA2	0.0	0.0	0.0	0.0	0.0	0.0	1.3071302955908084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071302955908084	SCRNASEQ: x_scaffa_34417156_ranked
RPL39	0.0	0.0	0.0	0.0	0.0	0.0	1.3071246813722515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071246813722515	SCRNASEQ: x_scaffa_34417156_ranked
ABHD17A	0.0	0.0	0.0	0.0	0.0	0.0	1.3071190671536943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071190671536943	SCRNASEQ: x_scaffa_34417156_ranked
STMN1	0.0	0.0	0.0	0.0	0.0	0.0	1.3071022244980233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071022244980233	SCRNASEQ: x_scaffa_34417156_ranked
TUBB4B	0.0	0.0	1.2246000557364018	1.2237272612414964	1.2204852265593598	0.0	1.307096610279466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307096610279466	SCRNASEQ: x_scaffa_34417156_ranked
MYL12B	0.0	0.0	0.0	0.0	0.0	0.0	1.3070909960609092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070909960609092	SCRNASEQ: x_scaffa_34417156_ranked
SELENOF	0.0	0.0	0.0	0.0	0.0	0.0	1.307085381842352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307085381842352	SCRNASEQ: x_scaffa_34417156_ranked
MYZAP	0.0	0.0	0.0	0.0	0.0	0.0	1.307079767623795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307079767623795	SCRNASEQ: x_scaffa_34417156_ranked
HNRNPA3	0.0	0.0	1.2244220007764515	1.2227772258592826	1.2200313784459083	0.0	1.307074153405238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307074153405238	SCRNASEQ: x_scaffa_34417156_ranked
AKR1A1	0.0	0.0	0.0	0.0	0.0	0.0	1.307068539186681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307068539186681	SCRNASEQ: x_scaffa_34417156_ranked
CDC42	0.0	0.0	0.0	0.0	0.0	0.0	1.307062924968124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307062924968124	SCRNASEQ: x_scaffa_34417156_ranked
ANP32B	0.0	0.0	0.0	0.0	0.0	0.0	1.30705169653101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30705169653101	SCRNASEQ: x_scaffa_34417156_ranked
GNB2	0.0	0.0	0.0	0.0	0.0	0.0	1.3070460823124528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070460823124528	SCRNASEQ: x_scaffa_34417156_ranked
SERBP1	0.0	0.0	0.0	0.0	0.0	0.0	1.3070404680938958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070404680938958	SCRNASEQ: x_scaffa_34417156_ranked
RPL5	0.0	0.0	0.0	0.0	0.0	0.0	1.3070292396567817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070292396567817	SCRNASEQ: x_scaffa_34417156_ranked
DAD1	0.0	0.0	0.0	0.0	0.0	0.0	1.3070180112196677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070180112196677	SCRNASEQ: x_scaffa_34417156_ranked
ANP32E	0.0	0.0	0.0	0.0	0.0	0.0	1.3070123970011105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070123970011105	SCRNASEQ: x_scaffa_34417156_ranked
Marcks	0.0	0.0	0.0	0.0	0.0	0.0	1.3070067827825536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070067827825536	SCRNASEQ: x_scaffa_34417156_ranked
RPS14	0.0	0.0	0.0	0.0	0.0	0.0	1.3070011685639966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3070011685639966	SCRNASEQ: x_scaffa_34417156_ranked
HSP90B1	0.0	0.0	0.0	0.0	0.0	0.0	1.3069899401268825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069899401268825	SCRNASEQ: x_scaffa_34417156_ranked
UBL5	0.0	0.0	0.0	0.0	0.0	0.0	1.3069787116897684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069787116897684	SCRNASEQ: x_scaffa_34417156_ranked
ATRX	0.0	0.0	0.0	0.0	0.0	0.0	1.3069618690340972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069618690340972	SCRNASEQ: x_scaffa_34417156_ranked
SELENOW	0.0	0.0	0.0	0.0	0.0	0.0	1.3069562548155402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069562548155402	SCRNASEQ: x_scaffa_34417156_ranked
FKBP1A	0.0	0.0	0.0	0.0	0.0	0.0	1.306950640596983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.306950640596983	SCRNASEQ: x_scaffa_34417156_ranked
ARF5	0.0	0.0	0.0	0.0	0.0	0.0	1.3069450263784261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069450263784261	SCRNASEQ: x_scaffa_34417156_ranked
DYNC1I2	0.0	0.0	1.224437898540733	1.2228582366283087	1.2200715222593832	0.0	1.3069394121598692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3069394121598692	SCRNASEQ: x_scaffa_34417156_ranked
