gene	Nichols_24571919	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000112182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003017767630102	0.0	0.0	1.0003017767630102	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000301705584346	0.0	0.0	1.000301705584346	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003016344056814	0.0	0.0	1.0003016344056814	TRANSCRIPTOMICS: Rao_37310763
ENSG00000128567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003015632270171	0.0	0.0	1.0003015632270171	TRANSCRIPTOMICS: Rao_37310763
ENSG00000119411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003014920483528	0.0	0.0	1.0003014920483528	TRANSCRIPTOMICS: Rao_37310763
ENSG00000133392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003014208696885	0.0	0.0	1.0003014208696885	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000301349691024	0.0	0.0	1.000301349691024	TRANSCRIPTOMICS: Rao_37310763
ENSG00000165533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003012785123597	0.0	0.0	1.0003012785123597	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003012073336954	0.0	0.0	1.0003012073336954	TRANSCRIPTOMICS: Rao_37310763
ENSG00000178878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003011361550311	0.0	0.0	1.0003011361550311	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003010649763666	0.0	0.0	1.0003010649763666	TRANSCRIPTOMICS: Rao_37310763
ENSG00000148300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003009937977023	0.0	0.0	1.0003009937977023	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000300922619038	0.0	0.0	1.000300922619038	TRANSCRIPTOMICS: Rao_37310763
ENSG00000121957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003008514403735	0.0	0.0	1.0003008514403735	TRANSCRIPTOMICS: Rao_37310763
ENSG00000136531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003007802617092	0.0	0.0	1.0003007802617092	TRANSCRIPTOMICS: Rao_37310763
ENSG00000003147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000300709083045	0.0	0.0	1.000300709083045	TRANSCRIPTOMICS: Rao_37310763
ENSG00000169221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003006379043806	0.0	0.0	1.0003006379043806	TRANSCRIPTOMICS: Rao_37310763
ENSG00000177225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000300566725716	0.0	0.0	1.000300566725716	TRANSCRIPTOMICS: Rao_37310763
ENSG00000070814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003004955470518	0.0	0.0	1.0003004955470518	TRANSCRIPTOMICS: Rao_37310763
ENSG00000189362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003004243683875	0.0	0.0	1.0003004243683875	TRANSCRIPTOMICS: Rao_37310763
ENSG00000085491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003003531897232	0.0	0.0	1.0003003531897232	TRANSCRIPTOMICS: Rao_37310763
ENSG00000160801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003002820110587	0.0	0.0	1.0003002820110587	TRANSCRIPTOMICS: Rao_37310763
ENSG00000179988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003002108323944	0.0	0.0	1.0003002108323944	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00030013965373	0.0	0.0	1.00030013965373	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003000684750656	0.0	0.0	1.0003000684750656	TRANSCRIPTOMICS: Rao_37310763
ENSG00000162745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002999972964013	0.0	0.0	1.0002999972964013	TRANSCRIPTOMICS: Rao_37310763
ENSG00000043462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000299926117737	0.0	0.0	1.000299926117737	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002998549390727	0.0	0.0	1.0002998549390727	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002997837604082	0.0	0.0	1.0002997837604082	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002997125817439	0.0	0.0	1.0002997125817439	TRANSCRIPTOMICS: Rao_37310763
ENSG00000269335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002996414030796	0.0	0.0	1.0002996414030796	TRANSCRIPTOMICS: Rao_37310763
ENSG00000066629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002995702244153	0.0	0.0	1.0002995702244153	TRANSCRIPTOMICS: Rao_37310763
ENSG00000139117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002994278670865	0.0	0.0	1.0002994278670865	TRANSCRIPTOMICS: Rao_37310763
ENSG00000161057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002993566884222	0.0	0.0	1.0002993566884222	TRANSCRIPTOMICS: Rao_37310763
ENSG00000235568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002992855097577	0.0	0.0	1.0002992855097577	TRANSCRIPTOMICS: Rao_37310763
ENSG00000133393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002992143310934	0.0	0.0	1.0002992143310934	TRANSCRIPTOMICS: Rao_37310763
ENSG00000149657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000299143152429	0.0	0.0	1.000299143152429	TRANSCRIPTOMICS: Rao_37310763
ENSG00000112541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002990719737648	0.0	0.0	1.0002990719737648	TRANSCRIPTOMICS: Rao_37310763
ENSG00000161958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002990007951003	0.0	0.0	1.0002990007951003	TRANSCRIPTOMICS: Rao_37310763
ENSG00000028277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000298929616436	0.0	0.0	1.000298929616436	TRANSCRIPTOMICS: Rao_37310763
ENSG00000087470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002988584377717	0.0	0.0	1.0002988584377717	TRANSCRIPTOMICS: Rao_37310763
ENSG00000020256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002987872591071	0.0	0.0	1.0002987872591071	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002987160804429	0.0	0.0	1.0002987160804429	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002986449017786	0.0	0.0	1.0002986449017786	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002985737231143	0.0	0.0	1.0002985737231143	TRANSCRIPTOMICS: Rao_37310763
ENSG00000114450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002985025444497	0.0	0.0	1.0002985025444497	TRANSCRIPTOMICS: Rao_37310763
ENSG00000165966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002984313657854	0.0	0.0	1.0002984313657854	TRANSCRIPTOMICS: Rao_37310763
ENSG00000118058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002983601871211	0.0	0.0	1.0002983601871211	TRANSCRIPTOMICS: Rao_37310763
ENSG00000155959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002982890084569	0.0	0.0	1.0002982890084569	TRANSCRIPTOMICS: Rao_37310763
ENSG00000136352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002982178297923	0.0	0.0	1.0002982178297923	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000298146651128	0.0	0.0	1.000298146651128	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002980754724637	0.0	0.0	1.0002980754724637	TRANSCRIPTOMICS: Rao_37310763
ENSG00000064932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002980042937992	0.0	0.0	1.0002980042937992	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000297933115135	0.0	0.0	1.000297933115135	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002978619364706	0.0	0.0	1.0002978619364706	TRANSCRIPTOMICS: Rao_37310763
ENSG00000256235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002977907578063	0.0	0.0	1.0002977907578063	TRANSCRIPTOMICS: Rao_37310763
ENSG00000198088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002977195791418	0.0	0.0	1.0002977195791418	TRANSCRIPTOMICS: Rao_37310763
ENSG00000181392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002976484004775	0.0	0.0	1.0002976484004775	TRANSCRIPTOMICS: Rao_37310763
ENSG00000240857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002975772218132	0.0	0.0	1.0002975772218132	TRANSCRIPTOMICS: Rao_37310763
ENSG00000150977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000297506043149	0.0	0.0	1.000297506043149	TRANSCRIPTOMICS: Rao_37310763
ENSG00000168264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002974348644844	0.0	0.0	1.0002974348644844	TRANSCRIPTOMICS: Rao_37310763
ENSG00000138035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002973636858201	0.0	0.0	1.0002973636858201	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002972925071558	0.0	0.0	1.0002972925071558	TRANSCRIPTOMICS: Rao_37310763
ENSG00000162729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002972213284913	0.0	0.0	1.0002972213284913	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000297150149827	0.0	0.0	1.000297150149827	TRANSCRIPTOMICS: Rao_37310763
ENSG00000165072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002970789711627	0.0	0.0	1.0002970789711627	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002970077924984	0.0	0.0	1.0002970077924984	TRANSCRIPTOMICS: Rao_37310763
ENSG00000138785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000296936613834	0.0	0.0	1.000296936613834	TRANSCRIPTOMICS: Rao_37310763
ENSG00000143416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002968654351696	0.0	0.0	1.0002968654351696	TRANSCRIPTOMICS: Rao_37310763
ENSG00000187957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002967942565053	0.0	0.0	1.0002967942565053	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000296723077841	0.0	0.0	1.000296723077841	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002966518991765	0.0	0.0	1.0002966518991765	TRANSCRIPTOMICS: Rao_37310763
ENSG00000040633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002965807205122	0.0	0.0	1.0002965807205122	TRANSCRIPTOMICS: Rao_37310763
ENSG00000158850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000296509541848	0.0	0.0	1.000296509541848	TRANSCRIPTOMICS: Rao_37310763
ENSG00000116205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002964383631834	0.0	0.0	1.0002964383631834	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000296367184519	0.0	0.0	1.000296367184519	TRANSCRIPTOMICS: Rao_37310763
ENSG00000143498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002962960058548	0.0	0.0	1.0002962960058548	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002962248271905	0.0	0.0	1.0002962248271905	TRANSCRIPTOMICS: Rao_37310763
ENSG00000125872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000296153648526	0.0	0.0	1.000296153648526	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002960824698617	0.0	0.0	1.0002960824698617	TRANSCRIPTOMICS: Rao_37310763
ENSG00000122223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002960112911974	0.0	0.0	1.0002960112911974	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000295940112533	0.0	0.0	1.000295940112533	TRANSCRIPTOMICS: Rao_37310763
ENSG00000176678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002958689338686	0.0	0.0	1.0002958689338686	TRANSCRIPTOMICS: Rao_37310763
ENSG00000284194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002957977552043	0.0	0.0	1.0002957977552043	TRANSCRIPTOMICS: Rao_37310763
ENSG00000172572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00029572657654	0.0	0.0	1.00029572657654	TRANSCRIPTOMICS: Rao_37310763
ENSG00000148291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002956553978755	0.0	0.0	1.0002956553978755	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002955842192112	0.0	0.0	1.0002955842192112	TRANSCRIPTOMICS: Rao_37310763
ENSG00000205356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002955130405469	0.0	0.0	1.0002955130405469	TRANSCRIPTOMICS: Rao_37310763
ENSG00000113838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002954418618826	0.0	0.0	1.0002954418618826	TRANSCRIPTOMICS: Rao_37310763
ENSG00000126603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000295370683218	0.0	0.0	1.000295370683218	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002952995045538	0.0	0.0	1.0002952995045538	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002952283258895	0.0	0.0	1.0002952283258895	TRANSCRIPTOMICS: Rao_37310763
ENSG00000135333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000295157147225	0.0	0.0	1.000295157147225	TRANSCRIPTOMICS: Rao_37310763
ENSG00000132680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002950859685606	0.0	0.0	1.0002950859685606	TRANSCRIPTOMICS: Rao_37310763
ENSG00000014164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002950147898964	0.0	0.0	1.0002950147898964	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000294943611232	0.0	0.0	1.000294943611232	TRANSCRIPTOMICS: Rao_37310763
ENSG00000131037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002948724325675	0.0	0.0	1.0002948724325675	TRANSCRIPTOMICS: Rao_37310763
ENSG00000119541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002948012539032	0.0	0.0	1.0002948012539032	TRANSCRIPTOMICS: Rao_37310763
ENSG00000109674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000294730075239	0.0	0.0	1.000294730075239	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002946588965747	0.0	0.0	1.0002946588965747	TRANSCRIPTOMICS: Rao_37310763
ENSG00000142230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002945877179101	0.0	0.0	1.0002945877179101	TRANSCRIPTOMICS: Rao_37310763
ENSG00000156427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002945165392458	0.0	0.0	1.0002945165392458	TRANSCRIPTOMICS: Rao_37310763
ENSG00000112837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002944453605815	0.0	0.0	1.0002944453605815	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000294374181917	0.0	0.0	1.000294374181917	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002943030032527	0.0	0.0	1.0002943030032527	TRANSCRIPTOMICS: Rao_37310763
ENSG00000124608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002942318245884	0.0	0.0	1.0002942318245884	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002941606459241	0.0	0.0	1.0002941606459241	TRANSCRIPTOMICS: Rao_37310763
ENSG00000090971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002940894672596	0.0	0.0	1.0002940894672596	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002940182885953	0.0	0.0	1.0002940182885953	TRANSCRIPTOMICS: Rao_37310763
ENSG00000189007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000293947109931	0.0	0.0	1.000293947109931	TRANSCRIPTOMICS: Rao_37310763
ENSG00000121807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002938759312667	0.0	0.0	1.0002938759312667	TRANSCRIPTOMICS: Rao_37310763
ENSG00000071282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002938047526022	0.0	0.0	1.0002938047526022	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000293733573938	0.0	0.0	1.000293733573938	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002936623952736	0.0	0.0	1.0002936623952736	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000293591216609	0.0	0.0	1.000293591216609	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002935200379448	0.0	0.0	1.0002935200379448	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002934488592805	0.0	0.0	1.0002934488592805	TRANSCRIPTOMICS: Rao_37310763
