gene,maic_score
ZSCAN20,1.252186723
CSMD2,1.252186723
HMGB4,1.252186723
C1orf94,1.252186723
GJB5,1.252186723
GJB4,1.252186723
GJB3,1.252186723
GJA4,1.252186723
SMIM12,1.252186723
DLGAP3,1.252186723
TMEM35B,1.252186723
ZMYM6,1.252186723
ZMYM1,1.252186723
SFPQ,1.252186723
ZMYM4,1.252186723
KIAA0319L,1.252186723
TFAP2E,1.252186723
PSMB2,1.252186723
C1orf216,1.252186723
TEKT2,1.252186723
COL8A2,1.252186723
MAP7D1,1.252186723
THRAP3,1.252186723
EVA1B,1.252186723
OSCP1,1.252186723
MRPS15,1.252186723
CSF3R,1.252186723
GRIK3,1.252186723
ZC3H12A,1.252186723
SNIP1,1.252186723
DNALI1,1.252186723
GNL2,1.252186723
RSPO1,1.252186723
EPHA10,1.252186723
YRDC,1.252186723
INPP5B,1.252186723
FHL3,1.252186723
RRAGC,1.252186723
GJA9,1.252186723
RHBDL2,1.252186723
KIAA0754,1.252186723
BMP8A,1.252186723
HEYL,1.252186723
NT5C1A,1.252186723
BMP8B,1.252186723
CAP1,1.252186723
PPT1,1.252186723
TMCO2,1.252186723
COL9A2,1.252186723
SMAP2,1.252186723
ZFP69B,1.252186723
ZFP69,1.252186723
EXO5,1.252186723
ZNF684,1.252186723
RIMS3,1.252186723
KCNQ4,1.252186723
CITED4,1.252186723
SLFNL1,1.252186723
GUCA2A,1.252186723
CCDC30,1.252186723
CLDN19,1.252186723
P3H1,1.252186723
LOC100129924,1.252186723
ERMAP,1.252186723
ZNF691,1.252186723
EBNA1BP2,1.252186723
CFAP57,1.252186723
TMEM125,1.252186723
C1orf210,1.252186723
TIE1,1.252186723
MPL,1.252186723
CDC20,1.252186723
HYI,1.252186723
KDM4A,1.252186723
ST3GAL3,1.252186723
ARTN,1.252186723
CCDC24,1.252186723
SLC6A9,1.252186723
KLF17,1.252186723
DMAP1,1.252186723
RNF220,1.252186723
TMEM53,1.252186723
ARMH1,1.252186723
BEST4,1.252186723
BTBD19,1.252186723
PTCH2,1.252186723
EIF2B3,1.252186723
UROD,1.252186723
ZSWIM5,1.252186723
MUTYH,1.252186723
TOE1,1.252186723
TESK2,1.252186723
MMACHC,1.252186723
AKR1A1,1.252186723
NASP,1.252186723
CCDC17,1.252186723
IPP,1.252186723
LURAP1,1.252186723
RAD54L,1.252186723
LRRC41,1.252186723
UQCRH,1.252186723
NSUN4,1.252186723
FAAH,1.252186723
DMBX1,1.252186723
KNCN,1.252186723
MKNK1,1.252186723
MOB3C,1.252186723
ATPAF1,1.252186723
TEX38,1.252186723
CYP4B1,1.252186723
CYP4Z1,1.252186723
CYP4A22,1.252186723
TAL1,1.252186723
STIL,1.252186723
CMPK1,1.252186723
FOXE3,1.252186723
FOXD2,1.252186723
SLC5A9,1.252186723
SPATA6,1.252186723
AGBL4,1.252186723
DMRTA2,1.252186723
C1orf185,1.252186723
OSBPL9,1.252186723
NRDC,1.252186723
RAB3B,1.252186723
KTI12,1.252186723
TXNDC12,1.252186723
ZFYVE9,1.252186723
CC2D1B,1.252186723
TUT4,1.252186723
COA7,1.252186723
ZYG11A,1.252186723
SLC1A7,1.252186723
CPT2,1.252186723
LRP8,1.252186723
DMRTB1,1.252186723
GLIS1,1.252186723
NDC1,1.252186723
DIO1,1.252186723
LDLRAD1,1.252186723
TCEANC2,1.252186723
CDCP2,1.252186723
CYB5RL,1.252186723
MRPL37,1.252186723
ACOT11,1.252186723
FAM151A,1.252186723
MROH7,1.252186723
TTC4,1.252186723
PARS2,1.252186723
TTC22,1.252186723
LEXM,1.252186723
TMEM61,1.252186723
BSND,1.252186723
PCSK9,1.252186723
USP24,1.252186723
PRKAA2,1.252186723
FYB2,1.252186723
C8A,1.252186723
C8B,1.252186723
DAB1,1.252186723
OMA1,1.252186723
MYSM1,1.252186723
FGGY,1.252186723
C1orf87,1.252186723
USP1,1.252186723
DOCK7,1.252186723
ANGPTL3,1.252186723
ATG4C,1.252186723
FOXD3,1.252186723
ALG6,1.252186723
ITGB3BP,1.252186723
EFCAB7,1.252186723
PGM1,1.252186723
UBE2U,1.252186723
RAVER2,1.252186723
AK4,1.252186723
PDE4B,1.252186723
SGIP1,1.252186723
TCTEX1D1,1.252186723
INSL5,1.252186723
DNAI4,1.252186723
SLC35D1,1.252186723
C1orf141,1.252186723
DIRAS3,1.252186723
RPE65,1.252186723
LRRC7,1.252186723
CTH,1.252186723
PTGER3,1.252186723
ZRANB2,1.252186723
NEGR1,1.252186723
LRRIQ3,1.252186723
FPGT,1.252186723
FPGT-TNNI3K,1.252186723
ERICH3,1.252186723
CRYZ,1.252186723
TYW3,1.252186723
MSH4,1.252186723
ST6GALNAC3,1.252186723
ST6GALNAC5,1.252186723
PIGK,1.252186723
USP33,1.252186723
MIGA1,1.252186723
NEXN,1.252186723
GIPC2,1.252186723
PTGFR,1.252186723
IFI44,1.252186723
ADGRL4,1.252186723
ADGRL2,1.252186723
TTLL7,1.252186723
CTBS,1.252186723
SSX2IP,1.252186723
LPAR3,1.252186723
MCOLN3,1.252186723
DNAI3,1.252186723
SYDE2,1.252186723
BCL10,1.252186723
CCN1,1.252186723
ZNHIT6,1.252186723
COL24A1,1.252186723
ODF2L,1.252186723
CLCA2,1.252186723
CLCA4,1.252186723
GTF2B,1.252186723
KYAT3,1.252186723
GBP1,1.252186723
GBP2,1.252186723
GBP7,1.252186723
GBP4,1.252186723
GBP5,1.252186723
GBP6,1.252186723
LRRC8B,1.252186723
LRRC8C,1.252186723
ZNF326,1.252186723
BRDT,1.252186723
KIAA1107,1.252186723
C1orf146,1.252186723
GLMN,1.252186723
RPAP2,1.252186723
GFI1,1.252186723
EVI5,1.252186723
RPL5,1.252186723
DIPK1A,1.252186723
TMED5,1.252186723
CCDC18,1.252186723
DR1,1.252186723
BCAR3,1.252186723
DNTTIP2,1.252186723
ABCA4,1.252186723
ARHGAP29,1.252186723
F3,1.252186723
ALG14,1.252186723
RWDD3,1.252186723
SNX7,1.252186723
PALMD,1.252186723
AGL,1.252186723
SLC35A3,1.252186723
SASS6,1.252186723
TRMT13,1.252186723
DBT,1.252186723
RTCA,1.252186723
GPR88,1.252186723
VCAM1,1.252186723
EXTL2,1.252186723
SLC30A7,1.252186723
DPH5,1.252186723
COL11A1,1.252186723
RNPC3,1.252186723
PRMT6,1.252186723
NTNG1,1.252186723
VAV3,1.252186723
HENMT1,1.252186723
PRPF38B,1.252186723
FNDC7,1.252186723
STXBP3,1.252186723
AKNAD1,1.252186723
GPSM2,1.252186723
CLCC1,1.252186723
WDR47,1.252186723
TMEM167B,1.252186723
C1orf194,1.252186723
CELSR2,1.252186723
ATXN7L2,1.252186723
AMPD2,1.252186723
GSTM2,1.252186723
GSTM5,1.252186723
EPS8L3,1.252186723
CSF1,1.252186723
STRIP1,1.252186723
UBL4B,1.252186723
SLC6A17,1.252186723
KCNC4,1.252186723
RBM15,1.252186723
SLC16A4,1.252186723
PROK1,1.252186723
KCNA10,1.252186723
LRIF1,1.252186723
CHIA,1.252186723
OVGP1,1.252186723
ATP5PB,1.252186723
C1orf162,1.252186723
DDX20,1.252186723
KCND3,1.252186723
LOC643355,1.252186723
WNT2B,1.252186723
ST7L,1.252186723
CAPZA1,1.252186723
PPM1J,1.252186723
TAFA3,1.252186723
SLC16A1,1.252186723
MAGI3,1.252186723
PHTF1,1.252186723
PTPN22,1.252186723
BCL2L15,1.252186723
AP4B1,1.252186723
DCLRE1B,1.252186723
HIPK1,1.252186723
OLFML3,1.252186723
SYT6,1.252186723
TRIM33,1.252186723
BCAS2,1.252186723
AMPD1,1.252186723
CSDE1,1.252186723
SIKE1,1.252186723
SYCP1,1.252186723
TSHB,1.252186723
NGF,1.252186723
VANGL1,1.252186723
SLC22A15,1.252186723
MAB21L3,1.252186723
ATP1A1,1.252186723
CD101,1.252186723
TTF2,1.252186723
TRIM45,1.252186723
VTCN1,1.252186723
MAN1A2,1.252186723
GDAP2,1.252186723
WDR3,1.252186723
TBX15,1.252186723
HAO2,1.252186723
HSD3B1,1.252186723
ZNF697,1.252186723
REG4,1.252186723
NBPF7,1.252186723
ADAM30,1.252186723
NOTCH2,1.252186723
PDE4DIP,1.252186723
NOTCH2NLA,1.252186723
HJV,1.252186723
LIX1L,1.252186723
ANKRD35,1.252186723
PIAS3,1.252186723
FMO5,1.252186723
CHD1L,1.252186723
BCL9,1.252186723
ACP6,1.252186723
SV2A,1.252186723
SF3B4,1.252186723
MTMR11,1.252186723
OTUD7B,1.252186723
PLEKHO1,1.252186723
CA14,1.252186723
APH1A,1.252186723
C1orf54,1.252186723
CIART,1.252186723
MRPS21,1.252186723
RPRD2,1.252186723
TARS2,1.252186723
ECM1,1.252186723
ADAMTSL4,1.252186723
MCL1,1.252186723
GOLPH3L,1.252186723
HORMAD1,1.252186723
CTSS,1.252186723
ARNT,1.252186723
CERS2,1.252186723
ANXA9,1.252186723
MINDY1,1.252186723
BNIPL,1.252186723
C1orf56,1.252186723
SEMA6C,1.252186723
TNFAIP8L2,1.252186723
LYSMD1,1.252186723
TMOD4,1.252186723
VPS72,1.252186723
PI4KB,1.252186723
RFX5,1.252186723
SELENBP1,1.252186723
PSMB4,1.252186723
POGZ,1.252186723
CGN,1.252186723
TUFT1,1.252186723
MRPL9,1.252186723
TDRKH,1.252186723
C2CD4D,1.252186723
THEM4,1.252186723
TCHHL1,1.252186723
TCHH,1.252186723
RPTN,1.252186723
HRNR,1.252186723
FLG,1.252186723
FLG2,1.252186723
LCE5A,1.252186723
CRCT1,1.252186723
LCE3D,1.252186723
LCE3C,1.252186723
LCE3A,1.252186723
LCE2B,1.252186723
LCE2A,1.252186723
C1orf68,1.252186723
KPRP,1.252186723
LCE1D,1.252186723
LCE1C,1.252186723
LCE1A,1.252186723
SMCP,1.252186723
IVL,1.252186723
SPRR4,1.252186723
SPRR1A,1.252186723
SPRR3,1.252186723
SPRR2F,1.252186723
PGLYRP3,1.252186723
PGLYRP4,1.252186723
S100A7A,1.252186723
S100A7L2,1.252186723
S100A7,1.252186723
S100A5,1.252186723
S100A4,1.252186723
S100A2,1.252186723
NPR1,1.252186723
SLC27A3,1.252186723
GATAD2B,1.252186723
DENND4B,1.252186723
CRTC2,1.252186723
CREB3L4,1.252186723
NUP210L,1.252186723
C1orf43,1.252186723
UBAP2L,1.252186723
AQP10,1.252186723
IL6R,1.252186723
SHE,1.252186723
TDRD10,1.252186723
UBE2Q1,1.252186723
ADAR,1.252186723
PMVK,1.252186723
PBXIP1,1.252186723
PYGO2,1.252186723
FLAD1,1.252186723
ZBTB7B,1.252186723
DCST2,1.252186723
DCST1,1.252186723
ADAM15,1.252186723
EFNA3,1.252186723
EFNA1,1.252186723
MUC1,1.252186723
THBS3,1.252186723
MTX1,1.252186723
FAM189B,1.252186723
SCAMP3,1.252186723
CLK2,1.252186723
PKLR,1.252186723
RUSC1-AS1,1.252186723
RUSC1,1.252186723
ASH1L,1.252186723
MSTO1,1.252186723
DAP3,1.252186723
SYT11,1.252186723
RIT1,1.252186723
RXFP4,1.252186723
ARHGEF2,1.252186723
UBQLN4,1.252186723
RAB25,1.252186723
LMNA,1.252186723
SEMA4A,1.252186723
PMF1-BGLAP,1.252186723
PMF1,1.252186723
PAQR6,1.252186723
TMEM79,1.252186723
GLMP,1.252186723
VHLL,1.252186723
TSACC,1.252186723
RHBG,1.252186723
MEF2D,1.252186723
NAXE,1.252186723
GPATCH4,1.252186723
HAPLN2,1.252186723
NES,1.252186723
ISG20L2,1.252186723
HDGF,1.252186723
PRCC,1.252186723
SH2D2A,1.252186723
INSRR,1.252186723
PEAR1,1.252186723
LRRC71,1.252186723
ARHGEF11,1.252186723
FCRL4,1.252186723
KIRREL1,1.252186723
CD1D,1.252186723
CD1A,1.252186723
CD1E,1.252186723
OR10T2,1.252186723
OR10K1,1.252186723
OR10R2,1.252186723
OR6Y1,1.252186723
OR6P1,1.252186723
OR10X1,1.252186723
OR10Z1,1.252186723
SPTA1,1.252186723
OR6K2,1.252186723
OR6K3,1.252186723
OR6K6,1.252186723
OR6N1,1.252186723
OR6N2,1.252186723
PYHIN1,1.252186723
IFI16,1.252186723
AIM2,1.252186723
ACKR1,1.252186723
OR10J3,1.252186723
OR10J1,1.252186723
OR10J5,1.252186723
APCS,1.252186723
CRP,1.252186723
FCRL6,1.252186723
SLAMF8,1.252186723
SNHG28,1.252186723
VSIG8,1.252186723
CFAP45,1.252186723
TAGLN2,1.252186723
IGSF9,1.252186723
SLAMF9,1.252186723
PIGM,1.252186723
KCNJ10,1.252186723
KCNJ9,1.252186723
IGSF8,1.252186723
ATP1A4,1.252186723
CASQ1,1.252186723
PEX19,1.252186723
COPA,1.252186723
NCSTN,1.252186723
VANGL2,1.252186723
CD84,1.252186723
SLAMF7,1.252186723
CD244,1.252186723
ITLN2,1.252186723
ARHGAP30,1.252186723
KLHDC9,1.252186723
NIT1,1.252186723
UFC1,1.252186723
USP21,1.252186723
ADAMTS4,1.252186723
NDUFS2,1.252186723
APOA2,1.252186723
TOMM40L,1.252186723
CFAP126,1.252186723
FCGR2A,1.252186723
FCGR3A,1.252186723
FCRLB,1.252186723
DUSP12,1.252186723
ATF6,1.252186723
NOS1AP,1.252186723
SPATA46,1.252186723
UHMK1,1.252186723
CCDC190,1.252186723
NUF2,1.252186723
PBX1,1.252186723
LMX1A,1.252186723
LRRC52,1.252186723
ALDH9A1,1.252186723
TMCO1,1.252186723
UCK2,1.252186723
TADA1,1.252186723
ILDR2,1.252186723
DUSP27,1.252186723
POU2F1,1.252186723
CREG1,1.252186723
RCSD1,1.252186723
ADCY10,1.252186723
DCAF6,1.252186723
GPR161,1.252186723
DPT,1.252186723
ATP1B1,1.252186723
BLZF1,1.252186723
CCDC181,1.252186723
SLC19A2,1.252186723
F5,1.252186723
SELL,1.252186723
METTL18,1.252186723
C1orf112,1.252186723
SCYL3,1.252186723
METTL11B,1.252186723
PRRX1,1.252186723
MROH9,1.252186723
FMO2,1.252186723
FMO1,1.252186723
FMO4,1.252186723
PRRC2C,1.252186723
MYOC,1.252186723
EEF1AKNMT,1.252186723
PIGC,1.252186723
C1orf105,1.252186723
SUCO,1.252186723
FASLG,1.252186723
SLC9C2,1.252186723
ANKRD45,1.252186723
LOC730159,1.252186723
KLHL20,1.252186723
CENPL,1.252186723
DARS2,1.252186723
ZBTB37,1.252186723
RC3H1,1.252186723
GPR52,1.252186723
CACYBP,1.252186723
TNN,1.252186723
KIAA0040,1.252186723
TNR,1.252186723
COP1,1.252186723
ASTN1,1.252186723
BRINP2,1.252186723
SEC16B,1.252186723
TEX35,1.252186723
ABL2,1.252186723
SOAT1,1.252186723
AXDND1,1.252186723
NPHS2,1.252186723
TDRD5,1.252186723
FAM163A,1.252186723
TOR1AIP1,1.252186723
CEP350,1.252186723
QSOX1,1.252186723
LHX4,1.252186723
ACBD6,1.252186723
KIAA1614,1.252186723
IER5,1.252186723
ZNF648,1.252186723
TEDDM1,1.252186723
RGSL1,1.252186723
RGS8,1.252186723
DHX9,1.252186723
SHCBP1L,1.252186723
LAMC1,1.252186723
LAMC2,1.252186723
NMNAT2,1.252186723
SMG7,1.252186723
APOBEC4,1.252186723
TSEN15,1.252186723
EDEM3,1.252186723
SWT1,1.252186723
IVNS1ABP,1.252186723
HMCN1,1.252186723
PRG4,1.252186723
TPR,1.252186723
ODR4,1.252186723
PTGS2,1.252186723
PLA2G4A,1.252186723
BRINP3,1.252186723
RGS18,1.252186723
RGS21,1.252186723
RGS13,1.252186723
RO60,1.252186723
GLRX2,1.252186723
CFHR3,1.252186723
CFHR4,1.252186723
CFHR2,1.252186723
CFHR5,1.252186723
F13B,1.252186723
ZBTB41,1.252186723
CRB1,1.252186723
DENND1B,1.252186723
C1orf53,1.252186723
PTPRC,1.252186723
NR5A2,1.252186723
CCNQP1,1.252186723
ZNF281,1.252186723
DDX59,1.252186723
CAMSAP2,1.252186723
GPR25,1.252186723
INAVA,1.252186723
KIF21B,1.252186723
CACNA1S,1.252186723
ASCL5,1.252186723
IGFN1,1.252186723
PKP1,1.252186723
TNNT2,1.252186723
LAD1,1.252186723
NAV1,1.252186723
IPO9,1.252186723
LMOD1,1.252186723
TIMM17A,1.252186723
RNPEP,1.252186723
ELF3,1.252186723
GPR37L1,1.252186723
LGR6,1.252186723
KDM5B,1.252186723
KLHL12,1.252186723
CYB5R1,1.252186723
TMEM183B,1.252186723
MYBPH,1.252186723
BTG2,1.252186723
PRELP,1.252186723
OPTC,1.252186723
ATP2B4,1.252186723
ZBED6,1.252186723
SOX13,1.252186723
ETNK2,1.252186723
REN,1.252186723
PPP1R15B,1.252186723
PIK3C2B,1.252186723
MDM4,1.252186723
LRRN2,1.252186723
TMEM81,1.252186723
DSTYK,1.252186723
TMCC2,1.252186723
LEMD1,1.252186723
CDK18,1.252186723
MFSD4A,1.252186723
PM20D1,1.252186723
SLC26A9,1.252186723
AVPR1B,1.252186723
RHEX,1.252186723
CTSE,1.252186723
IKBKE,1.252186723
RASSF5,1.252186723
DYRK3,1.252186723
IL19,1.252186723
IL20,1.252186723
IL24,1.252186723
FCAMR,1.252186723
C1orf116,1.252186723
C4BPA,1.252186723
CR1L,1.252186723
CD46,1.252186723
CD34,1.252186723
PLXNA2,1.252186723
MIR205HG,1.252186723
CAMK1G,1.252186723
C1orf74,1.252186723
HHAT,1.252186723
KCNH1,1.252186723
RD3,1.252186723
LPGAT1,1.252186723
INTS7,1.252186723
PPP2R5A,1.252186723
FAM71A,1.252186723
BATF3,1.252186723
NSL1,1.252186723
TATDN3,1.252186723
SPATA45,1.252186723
FLVCR1,1.252186723
VASH2,1.252186723
ANGEL2,1.252186723
RPS6KC1,1.252186723
KCTD3,1.252186723
USH2A,1.252186723
GPATCH2,1.252186723
SPATA17,1.252186723
RRP15,1.252186723
LYPLAL1,1.252186723
EPRS,1.252186723
BPNT1,1.252186723
IARS2,1.252186723
RAB3GAP2,1.252186723
MARK1,1.252186723
DUSP10,1.252186723
HHIPL2,1.252186723
TAF1A,1.252186723
MIA3,1.252186723
BROX,1.252186723
FAM177B,1.252186723
DISP1,1.252186723
CCDC185,1.252186723
DEGS1,1.252186723
NVL,1.252186723
DNAH14,1.252186723
LBR,1.252186723
SRP9,1.252186723
EPHX1,1.252186723
TMEM63A,1.252186723
LEFTY1,1.252186723
SDE2,1.252186723
ACBD3,1.252186723
MIXL1,1.252186723
PARP1,1.252186723
ITPKB,1.252186723
PSEN2,1.252186723
CDC42BPA,1.252186723
ZNF678,1.252186723
SNAP47,1.252186723
PRSS38,1.252186723
WNT9A,1.252186723
WNT3A,1.252186723
C1orf35,1.252186723
MRPL55,1.252186723
GUK1,1.252186723
GJC2,1.252186723
OBSCN,1.252186723
TRIM11,1.252186723
TRIM17,1.252186723
H3-4,1.252186723
RNF187,1.252186723
RAB4A,1.252186723
SPHAR,1.252186723
CCSAP,1.252186723
NUP133,1.252186723
ABCB10,1.252186723
TAF5L,1.252186723
GALNT2,1.252186723
COG2,1.252186723
CAPN9,1.252186723
C1orf198,1.252186723
TTC13,1.252186723
ARV1,1.252186723
C1orf131,1.252186723
GNPAT,1.252186723
SPRTN,1.252186723
EGLN1,1.252186723
TSNAX,1.252186723
DISC1,1.252186723
SIPA1L2,1.252186723
MAP10,1.252186723
NTPCR,1.252186723
KCNK1,1.252186723
IRF2BP2,1.252186723
RBM34,1.252186723
ARID4B,1.252186723
B3GALNT2,1.252186723
LYST,1.252186723
ERO1B,1.252186723
HEATR1,1.252186723
MTR,1.252186723
RYR2,1.252186723
ZP4,1.252186723
CHRM3,1.252186723
FMN2,1.252186723
FH,1.252186723
OPN3,1.252186723
CHML,1.252186723
WDR64,1.252186723
EXO1,1.252186723
PLD5,1.252186723
ADSS2,1.252186723
CATSPERE,1.252186723
COX20,1.252186723
EFCAB2,1.252186723
KIF26B,1.252186723
TFB2M,1.252186723
CNST,1.252186723
SCCPDH,1.252186723
ZNF695,1.252186723
ZNF670,1.252186723
ZNF669,1.252186723
C1orf229,1.252186723
ZNF496,1.252186723
NLRP3,1.252186723
OR2B11,1.252186723
OR2W5,1.252186723
OR2C3,1.252186723
GCSAML,1.252186723
OR2G2,1.252186723
OR2G3,1.252186723
OR13G1,1.252186723
OR6F1,1.252186723
OR1C1,1.252186723
OR14A16,1.252186723
OR11L1,1.252186723
TRIM58,1.252186723
OR2W3,1.252186723
OR2AK2,1.252186723
OR2L5,1.252186723
OR2L2,1.252186723
OR2L13,1.252186723
OR2M5,1.252186723
OR2M2,1.252186723
OR2M3,1.252186723
OR2T33,1.252186723
OR2T12,1.252186723
OR2M7,1.252186723
OR14C36,1.252186723
OR2T4,1.252186723
OR2T6,1.252186723
OR2T1,1.252186723
OR2G6,1.252186723
OR2T10,1.252186723
OR2T11,1.252186723
OR14I1,1.252186723
SH3BP5L,1.252186723
ZNF672,1.252186723
ZNF692,1.252186723
FAM110C,1.252186723
ACP1,1.252186723
TMEM18,1.252186723
SNTG2,1.252186723
TPO,1.252186723
PXDN,1.252186723
RNASEH1,1.252186723
COLEC11,1.252186723
ALLC,1.252186723
RNF144A,1.252186723
ID2,1.252186723
ASAP2,1.252186723
ADAM17,1.252186723
TAF1B,1.252186723
GRHL1,1.252186723
C2orf50,1.252186723
ROCK2,1.252186723
NTSR2,1.252186723
LRATD1,1.252186723
NBAS,1.252186723
RAD51AP2,1.252186723
SMC6,1.252186723
MSGN1,1.252186723
KCNS3,1.252186723
RDH14,1.252186723
NT5C1B,1.252186723
NT5C1B-RDH14,1.252186723
OSR1,1.252186723
TTC32,1.252186723
WDR35,1.252186723
MATN3,1.252186723
LAPTM4A,1.252186723
PUM2,1.252186723
HS1BP3,1.252186723
GDF7,1.252186723
LDAH,1.252186723
KLHL29,1.252186723
ATAD2B,1.252186723
UBXN2A,1.252186723
MFSD2B,1.252186723
WDCP,1.252186723
TP53I3,1.252186723
PFN4,1.252186723
ITSN2,1.252186723
CENPO,1.252186723
ADCY3,1.252186723
DTNB,1.252186723
KIF3C,1.252186723
GAREM2,1.252186723
HADHA,1.252186723
HADHB,1.252186723
ADGRF3,1.252186723
OTOF,1.252186723
FAM166C,1.252186723
DPYSL5,1.252186723
TMEM214,1.252186723
AGBL5,1.252186723
EMILIN1,1.252186723
KHK,1.252186723
ABHD1,1.252186723
PREB,1.252186723
PRR30,1.252186723
TCF23,1.252186723
SLC5A6,1.252186723
ATRAID,1.252186723
CAD,1.252186723
SLC30A3,1.252186723
DNAJC5G,1.252186723
TRIM54,1.252186723
UCN,1.252186723
MPV17,1.252186723
GTF3C2,1.252186723
SNX17,1.252186723
NRBP1,1.252186723
IFT172,1.252186723
FNDC4,1.252186723
GCKR,1.252186723
C2orf16,1.252186723
SLC4A1AP,1.252186723
BABAM2,1.252186723
FOSL2,1.252186723
PLB1,1.252186723
TRMT61B,1.252186723
WDR43,1.252186723
TOGARAM2,1.252186723
PCARE,1.252186723
CAPN13,1.252186723
CAPN14,1.252186723
XDH,1.252186723
SPAST,1.252186723
SLC30A6,1.252186723
TTC27,1.252186723
LTBP1,1.252186723
FAM98A,1.252186723
CRIM1,1.252186723
FEZ2,1.252186723
VIT,1.252186723
STRN,1.252186723
HEATR5B,1.252186723
SULT6B1,1.252186723
CEBPZ,1.252186723
NDUFAF7,1.252186723
CDC42EP3,1.252186723
RMDN2,1.252186723
ATL2,1.252186723
GALM,1.252186723
GEMIN6,1.252186723
DHX57,1.252186723
MORN2,1.252186723
ARHGEF33,1.252186723
SOS1,1.252186723
CDKL4,1.252186723
THUMPD2,1.252186723
PKDCC,1.252186723
EML4,1.252186723
MTA3,1.252186723
OXER1,1.252186723
HAAO,1.252186723
ZFP36L2,1.252186723
THADA,1.252186723
PLEKHH2,1.252186723
LOC728819,1.252186723
DYNC2LI1,1.252186723
ABCG5,1.252186723
ABCG8,1.252186723
LRPPRC,1.252186723
SLC3A1,1.252186723
PREPL,1.252186723
SIX2,1.252186723
SRBD1,1.252186723
TMEM247,1.252186723
ATP6V1E2,1.252186723
PIGF,1.252186723
STPG4,1.252186723
EPCAM,1.252186723
MSH2,1.252186723
FBXO11,1.252186723
PPP1R21,1.252186723
STON1-GTF2A1L,1.252186723
STON1,1.252186723
GTF2A1L,1.252186723
LHCGR,1.252186723
FSHR,1.252186723
TSPYL6,1.252186723
C2orf73,1.252186723
CLHC1,1.252186723
MTIF2,1.252186723
CCDC88A,1.252186723
CFAP36,1.252186723
PPP4R3B,1.252186723
CCDC85A,1.252186723
VRK2,1.252186723
FANCL,1.252186723
PUS10,1.252186723
PEX13,1.252186723
KIAA1841,1.252186723
C2orf74,1.252186723
Ahsa2,1.252186723
USP34,1.252186723
XPO1,1.252186723
FAM161A,1.252186723
B3GNT2,1.252186723
TMEM17,1.252186723
EHBP1,1.252186723
WDPCP,1.252186723
MDH1,1.252186723
LGALSL,1.252186723
AFTPH,1.252186723
SLC1A4,1.252186723
CEP68,1.252186723
SPRED2,1.252186723
ETAA1,1.252186723
WDR92,1.252186723
PNO1,1.252186723
PLEK,1.252186723
APLF,1.252186723
PROKR1,1.252186723
GKN2,1.252186723
GKN1,1.252186723
ANTXR1,1.252186723
NFU1,1.252186723
GMCL1,1.252186723
TIA1,1.252186723
PCYOX1,1.252186723
FAM136A,1.252186723
ADD2,1.252186723
FIGLA,1.252186723
CD207,1.252186723
VAX2,1.252186723
ATP6V1B1,1.252186723
ANKRD53,1.252186723
TEX261,1.252186723
NAGK,1.252186723
MCEE,1.252186723
MPHOSPH10,1.252186723
ZNF638,1.252186723
CYP26B1,1.252186723
EXOC6B,1.252186723
SPR,1.252186723
RAB11FIP5,1.252186723
NOTO,1.252186723
PRADC1,1.252186723
CCT7,1.252186723
FBXO41,1.252186723
EGR4,1.252186723
ALMS1,1.252186723
NAT8,1.252186723
DUSP11,1.252186723
C2orf78,1.252186723
STAMBP,1.252186723
DGUOK,1.252186723
TET3,1.252186723
SLC4A5,1.252186723
C2orf81,1.252186723
MOGS,1.252186723
MRPL53,1.252186723
TTC31,1.252186723
LBX2,1.252186723
TLX2,1.252186723
DQX1,1.252186723
AUP1,1.252186723
HTRA2,1.252186723
LOXL3,1.252186723
SEMA4F,1.252186723
HK2,1.252186723
POLE4,1.252186723
EVA1A,1.252186723
MRPL19,1.252186723
GCFC2,1.252186723
REG3G,1.252186723
REG1B,1.252186723
LRRTM1,1.252186723
CTNNA2,1.252186723
DNAH6,1.252186723
KCMF1,1.252186723
TCF7L1,1.252186723
TGOLN2,1.252186723
CAPG,1.252186723
GGCX,1.252186723
RNF181,1.252186723
C2orf68,1.252186723
USP39,1.252186723
SFTPB,1.252186723
ATOH8,1.252186723
ST3GAL5,1.252186723
POLR1A,1.252186723
PTCD3,1.252186723
IMMT,1.252186723
MRPL35,1.252186723
REEP1,1.252186723
KDM3A,1.252186723
CHMP3,1.252186723
CD8B,1.252186723
KRCC1,1.252186723
SMYD1,1.252186723
FABP1,1.252186723
THNSL2,1.252186723
TEX37,1.252186723
TEKT4,1.252186723
MRPS5,1.252186723
PROM2,1.252186723
KCNIP3,1.252186723
GPAT2,1.252186723
ADRA2B,1.252186723
ASTL,1.252186723
DUSP2,1.252186723
STARD7,1.252186723
ITPRIPL1,1.252186723
ARID5A,1.252186723
KANSL3,1.252186723
CNNM4,1.252186723
CNNM3,1.252186723
ANKRD23,1.252186723
SEMA4C,1.252186723
ANKRD36,1.252186723
ANKRD36B,1.252186723
ACTR1B,1.252186723
TMEM131,1.252186723
VWA3B,1.252186723
INPP4A,1.252186723
UNC50,1.252186723
CRACDL,1.252186723
LIPT1,1.252186723
MRPL30,1.252186723
LYG1,1.252186723
EIF5B,1.252186723
NMS,1.252186723
NPAS2,1.252186723
TBC1D8,1.252186723
RNF149,1.252186723
