gene	Nichols_24571919	Al_Mudares_37368978_Female	Al_Mudares_37368978_Male	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000014164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002949297394494	0.0	0.0	1.0002949297394494	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002948588117175	0.0	0.0	1.0002948588117175	TRANSCRIPTOMICS: Rao_37310763
ENSG00000131037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002947878839858	0.0	0.0	1.0002947878839858	TRANSCRIPTOMICS: Rao_37310763
ENSG00000119541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002947169562542	0.0	0.0	1.0002947169562542	TRANSCRIPTOMICS: Rao_37310763
ENSG00000109674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002946460285222	0.0	0.0	1.0002946460285222	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002945751007906	0.0	0.0	1.0002945751007906	TRANSCRIPTOMICS: Rao_37310763
ENSG00000142230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002945041730589	0.0	0.0	1.0002945041730589	TRANSCRIPTOMICS: Rao_37310763
ENSG00000156427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000294433245327	0.0	0.0	1.000294433245327	TRANSCRIPTOMICS: Rao_37310763
ENSG00000112837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002943623175953	0.0	0.0	1.0002943623175953	TRANSCRIPTOMICS: Rao_37310763
ENSG00000103126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002942913898636	0.0	0.0	1.0002942913898636	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157388	0.0	1.0002399396907908	1.0002715196690763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002942204621317	0.0	0.0	1.0002942204621317	TRANSCRIPTOMICS: Rao_37310763
ENSG00000124608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002941495344	0.0	0.0	1.0002941495344	TRANSCRIPTOMICS: Rao_37310763
ENSG00000204120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002940786066683	0.0	0.0	1.0002940786066683	TRANSCRIPTOMICS: Rao_37310763
ENSG00000090971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002940076789364	0.0	0.0	1.0002940076789364	TRANSCRIPTOMICS: Rao_37310763
ENSG00000173214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002939367512047	0.0	0.0	1.0002939367512047	TRANSCRIPTOMICS: Rao_37310763
ENSG00000189007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000293865823473	0.0	0.0	1.000293865823473	TRANSCRIPTOMICS: Rao_37310763
ENSG00000121807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000293794895741	0.0	0.0	1.000293794895741	TRANSCRIPTOMICS: Rao_37310763
ENSG00000071282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002937239680094	0.0	0.0	1.0002937239680094	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130702	0.0	0.0	1.0002705196690758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002936530402777	0.0	0.0	1.0002936530402777	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002935821125458	0.0	0.0	1.0002935821125458	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002935111848141	0.0	0.0	1.0002935111848141	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002934402570824	0.0	0.0	1.0002934402570824	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002933693293505	0.0	0.0	1.0002933693293505	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002932984016188	0.0	0.0	1.0002932984016188	TRANSCRIPTOMICS: Rao_37310763
ENSG00000155287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002932274738872	0.0	0.0	1.0002932274738872	TRANSCRIPTOMICS: Rao_37310763
ENSG00000105419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002931565461552	0.0	0.0	1.0002931565461552	TRANSCRIPTOMICS: Rao_37310763
ENSG00000071909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002930856184236	0.0	0.0	1.0002930856184236	TRANSCRIPTOMICS: Rao_37310763
ENSG00000095397	0.0	1.0002716860298215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002930146906919	0.0	0.0	1.0002930146906919	TRANSCRIPTOMICS: Rao_37310763
ENSG00000123342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00029294376296	0.0	0.0	1.00029294376296	TRANSCRIPTOMICS: Rao_37310763
ENSG00000101158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002928728352283	0.0	0.0	1.0002928728352283	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002928019074966	0.0	0.0	1.0002928019074966	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002927309797647	0.0	0.0	1.0002927309797647	TRANSCRIPTOMICS: Rao_37310763
ENSG00000070404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000292660052033	0.0	0.0	1.000292660052033	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002925181965694	0.0	0.0	1.0002925181965694	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002924472688377	0.0	0.0	1.0002924472688377	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000292376341106	0.0	0.0	1.000292376341106	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000292305413374	0.0	0.0	1.000292305413374	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002922344856424	0.0	0.0	1.0002922344856424	TRANSCRIPTOMICS: Rao_37310763
ENSG00000175879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002921635579107	0.0	0.0	1.0002921635579107	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002920926301788	0.0	0.0	1.0002920926301788	TRANSCRIPTOMICS: Rao_37310763
ENSG00000104852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002920217024471	0.0	0.0	1.0002920217024471	TRANSCRIPTOMICS: Rao_37310763
ENSG00000196092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002919507747154	0.0	0.0	1.0002919507747154	TRANSCRIPTOMICS: Rao_37310763
ENSG00000169180	0.0	0.0	1.0002715996690763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002918798469835	0.0	0.0	1.0002918798469835	TRANSCRIPTOMICS: Rao_37310763
ENSG00000182473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002918089192518	0.0	0.0	1.0002918089192518	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002917379915202	0.0	0.0	1.0002917379915202	TRANSCRIPTOMICS: Rao_37310763
ENSG00000131378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002916670637882	0.0	0.0	1.0002916670637882	TRANSCRIPTOMICS: Rao_37310763
ENSG00000128218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002915961360566	1.0001956246516246	0.0	1.0002915961360566	TRANSCRIPTOMICS: Rao_37310763
ENSG00000128524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002915252083249	0.0	0.0	1.0002915252083249	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000291454280593	0.0	0.0	1.000291454280593	TRANSCRIPTOMICS: Rao_37310763
ENSG00000186063	0.0	0.0	1.0002675696690744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002913833528613	0.0	0.0	1.0002913833528613	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002913124251296	0.0	0.0	1.0002913124251296	TRANSCRIPTOMICS: Rao_37310763
ENSG00000152455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002912414973977	0.0	0.0	1.0002912414973977	TRANSCRIPTOMICS: Rao_37310763
ENSG00000157500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000291170569666	0.0	0.0	1.000291170569666	TRANSCRIPTOMICS: Rao_37310763
ENSG00000106772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002910287142024	0.0	0.0	1.0002910287142024	TRANSCRIPTOMICS: Rao_37310763
ENSG00000081087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002909577864707	0.0	0.0	1.0002909577864707	TRANSCRIPTOMICS: Rao_37310763
ENSG00000187068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000290886858739	0.0	0.0	1.000290886858739	TRANSCRIPTOMICS: Rao_37310763
ENSG00000164647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000290815931007	0.0	0.0	1.000290815931007	TRANSCRIPTOMICS: Rao_37310763
ENSG00000105889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002907450032754	0.0	0.0	1.0002907450032754	TRANSCRIPTOMICS: Rao_37310763
ENSG00000064225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002906740755437	0.0	0.0	1.0002906740755437	TRANSCRIPTOMICS: Rao_37310763
ENSG00000126822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002906031478118	0.0	0.0	1.0002906031478118	TRANSCRIPTOMICS: Rao_37310763
ENSG00000133895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002905322200801	0.0	0.0	1.0002905322200801	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002904612923484	0.0	0.0	1.0002904612923484	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002903903646165	0.0	0.0	1.0002903903646165	TRANSCRIPTOMICS: Rao_37310763
ENSG00000115827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002903194368848	0.0	0.0	1.0002903194368848	TRANSCRIPTOMICS: Rao_37310763
ENSG00000102854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002902485091532	0.0	0.0	1.0002902485091532	TRANSCRIPTOMICS: Rao_37310763
ENSG00000064012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002901775814212	0.0	0.0	1.0002901775814212	TRANSCRIPTOMICS: Rao_37310763
ENSG00000161281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002901066536896	0.0	0.0	1.0002901066536896	TRANSCRIPTOMICS: Rao_37310763
ENSG00000167994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002900357259579	0.0	0.0	1.0002900357259579	TRANSCRIPTOMICS: Rao_37310763
ENSG00000087266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000289964798226	0.0	0.0	1.000289964798226	TRANSCRIPTOMICS: Rao_37310763
ENSG00000067048	0.0	0.0	1.0002713296690762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002898938704943	0.0	0.0	1.0002898938704943	TRANSCRIPTOMICS: Rao_37310763
ENSG00000151881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002898229427626	0.0	0.0	1.0002898229427626	TRANSCRIPTOMICS: Rao_37310763
ENSG00000132622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002897520150307	0.0	0.0	1.0002897520150307	TRANSCRIPTOMICS: Rao_37310763
ENSG00000143862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000289681087299	0.0	0.0	1.000289681087299	TRANSCRIPTOMICS: Rao_37310763
ENSG00000184371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002896101595673	0.0	0.0	1.0002896101595673	TRANSCRIPTOMICS: Rao_37310763
ENSG00000160299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002895392318354	0.0	0.0	1.0002895392318354	TRANSCRIPTOMICS: Rao_37310763
ENSG00000156970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002894683041037	0.0	0.0	1.0002894683041037	TRANSCRIPTOMICS: Rao_37310763
ENSG00000162783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000289397376372	0.0	0.0	1.000289397376372	TRANSCRIPTOMICS: Rao_37310763
ENSG00000111786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00028932644864	0.0	0.0	1.00028932644864	TRANSCRIPTOMICS: Rao_37310763
ENSG00000146425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002892555209084	0.0	0.0	1.0002892555209084	TRANSCRIPTOMICS: Rao_37310763
ENSG00000168907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002891845931767	0.0	0.0	1.0002891845931767	TRANSCRIPTOMICS: Rao_37310763
ENSG00000117394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002891136654448	0.0	0.0	1.0002891136654448	TRANSCRIPTOMICS: Rao_37310763
ENSG00000059691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002890427377131	0.0	0.0	1.0002890427377131	TRANSCRIPTOMICS: Rao_37310763
ENSG00000099937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002889718099814	0.0	0.0	1.0002889718099814	TRANSCRIPTOMICS: Rao_37310763
ENSG00000186130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002889008822495	0.0	0.0	1.0002889008822495	TRANSCRIPTOMICS: Rao_37310763
ENSG00000065809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002888299545178	0.0	0.0	1.0002888299545178	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002887590267862	0.0	0.0	1.0002887590267862	TRANSCRIPTOMICS: Rao_37310763
ENSG00000102678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002886880990542	0.0	0.0	1.0002886880990542	TRANSCRIPTOMICS: Rao_37310763
ENSG00000134825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002886171713226	0.0	0.0	1.0002886171713226	TRANSCRIPTOMICS: Rao_37310763
ENSG00000070061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002885462435909	0.0	0.0	1.0002885462435909	TRANSCRIPTOMICS: Rao_37310763
ENSG00000166432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000288475315859	0.0	0.0	1.000288475315859	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002884043881273	0.0	0.0	1.0002884043881273	TRANSCRIPTOMICS: Rao_37310763
ENSG00000149646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002883334603956	0.0	0.0	1.0002883334603956	TRANSCRIPTOMICS: Rao_37310763
ENSG00000127241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002882625326637	0.0	0.0	1.0002882625326637	TRANSCRIPTOMICS: Rao_37310763
ENSG00000108094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000288191604932	0.0	0.0	1.000288191604932	TRANSCRIPTOMICS: Rao_37310763
ENSG00000185666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002880497494684	0.0	0.0	1.0002880497494684	TRANSCRIPTOMICS: Rao_37310763
ENSG00000213533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002879788217367	0.0	0.0	1.0002879788217367	TRANSCRIPTOMICS: Rao_37310763
ENSG00000110987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000287907894005	0.0	0.0	1.000287907894005	TRANSCRIPTOMICS: Rao_37310763
ENSG00000174669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000287836966273	0.0	0.0	1.000287836966273	TRANSCRIPTOMICS: Rao_37310763
ENSG00000138615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002877660385414	0.0	0.0	1.0002877660385414	TRANSCRIPTOMICS: Rao_37310763
ENSG00000068308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002876951108097	0.0	0.0	1.0002876951108097	TRANSCRIPTOMICS: Rao_37310763
ENSG00000197622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002876241830778	0.0	0.0	1.0002876241830778	TRANSCRIPTOMICS: Rao_37310763
ENSG00000163872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002875532553461	0.0	0.0	1.0002875532553461	TRANSCRIPTOMICS: Rao_37310763
ENSG00000243978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002874823276144	0.0	0.0	1.0002874823276144	TRANSCRIPTOMICS: Rao_37310763
ENSG00000130305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002874113998825	0.0	0.0	1.0002874113998825	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002873404721508	0.0	0.0	1.0002873404721508	TRANSCRIPTOMICS: Rao_37310763
ENSG00000072422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002871986166872	0.0	0.0	1.0002871986166872	TRANSCRIPTOMICS: Rao_37310763
ENSG00000181458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002871276889556	0.0	0.0	1.0002871276889556	TRANSCRIPTOMICS: Rao_37310763
ENSG00000100124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002870567612239	0.0	0.0	1.0002870567612239	TRANSCRIPTOMICS: Rao_37310763
ENSG00000183876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000286985833492	0.0	0.0	1.000286985833492	TRANSCRIPTOMICS: Rao_37310763
