#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0004944	Dilatation of the cerebral artery	6	37	1.6	1.48	5.99e-06	9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000304408,9606.ENSP00000327336,9606.ENSP00000364979	COL1A1,LOX,TGFB3,COL3A1,BGN,COL4A1
Monarch	HP:0000271	Abnormality of the face	31	2641	0.46	0.64	6.14e-06	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000261037,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,PRRX1,COL8A1,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,COL27A1,COL9A1,ELN,COL18A1,F5,DDR2,PLAU,ENG,COL4A1,LAMB3,CRLF1,COL13A1
Monarch	HP:0033353	Abnormal blood vessel morphology	17	792	0.72	0.88	6.33e-06	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000357980,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000378058	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,MMP14,EFEMP2,BGN,FBLN5,FN1,ELN,COL18A1,HTRA1,ENG,COL4A1,EFEMP1
Monarch	EFO:0000408	Disease	22	1373	0.59	0.76	6.82e-06	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000261037,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000361405,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000378058,9606.ENSP00000381949	MMP2,COL1A1,TGFB3,COL8A1,LOXL1,LAMC2,TNC,ITGB6,COL1A2,COL3A1,MMP14,EFEMP2,ELN,COL18A1,COL4A2,F5,DDR2,MMP9,COL4A1,LAMB3,EFEMP1,COL13A1
Monarch	HP:0002814	Abnormality of the lower limb	23	1506	0.57	0.74	7.09e-06	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000361405,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949,9606.ENSP00000399679	MMP2,COL1A1,LOX,TGFB3,LAMC2,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,FN1,COL9A1,DDR2,MMP9,COL4A1,LAMB3,CRLF1,COL13A1,PRG4
Monarch	HP:0000766	Abnormal sternum morphology	12	362	0.91	1.03	9.54e-06	9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000381949	LOX,TGFB3,COL1A2,COL3A1,BMP1,EFEMP2,FKBP10,BGN,FBLN5,FN1,DDR2,COL13A1
Monarch	HP:0011354	Generalized abnormality of skin	17	821	0.7	0.85	9.54e-06	9606.ENSP00000020945,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000345008,9606.ENSP00000351807,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000381949	SNAI2,SERPINE1,COL1A1,LOX,TGFB3,LAMC2,COL1A2,COL3A1,FBLN5,ELN,F5,DDR2,ADAMTS13,PLAU,ENG,LAMB3,COL13A1
Monarch	HP:0025323	Abnormal arterial physiology	10	224	1.04	1.14	9.55e-06	9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000356771,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000362299,9606.ENSP00000364979	COL1A1,LOX,TGFB3,COL1A2,COL3A1,F5,HTRA1,ADAMTS13,ENG,COL4A1
Monarch	HP:0001679	Abnormal aortic morphology	11	292	0.96	1.08	9.98e-06	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000351807	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,MMP14,EFEMP2,BGN,FBLN5,ELN
Monarch	HP:0001574	Abnormality of the integument	28	2266	0.48	0.65	1.14e-05	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000345008,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,PRRX1,LAMC2,TNC,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,FBLN5,ELN,COL18A1,F5,DDR2,HTRA1,ADAMTS13,PLAU,ENG,LAMB3,CRLF1,COL13A1
Monarch	HP:0003179	Protrusio acetabuli	5	21	1.76	1.43	1.40e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232	MMP2,COL1A1,COL1A2,BMP1,FKBP10
Monarch	HP:0003272	Abnormal hip bone morphology	13	461	0.84	0.95	1.40e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000381949	MMP2,COL1A1,COL1A2,COL3A1,BMP1,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,COL9A1,DDR2,COL13A1
Monarch	HP:0100491	Abnormality of lower limb joint	14	558	0.79	0.9	1.63e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000381949	MMP2,COL1A1,COL1A2,COL3A1,BMP1,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,FN1,COL9A1,DDR2,COL13A1
Monarch	HP:0040064	Abnormality of limbs	26	2018	0.5	0.65	1.69e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949,9606.ENSP00000399679	MMP2,COL1A1,LOX,TGFB3,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,FN1,COL27A1,COL9A1,DDR2,MMP9,ENG,COL4A1,LAMB3,CRLF1,COL13A1,PRG4
Monarch	HP:0001933	Subcutaneous hemorrhage	9	189	1.06	1.09	2.48e-05	9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000356771,9606.ENSP00000361850,9606.ENSP00000362299	SERPINE1,COL1A1,LOX,TGFB3,COL1A2,COL3A1,F5,PLAU,ENG
Monarch	HP:0004942	Aortic aneurysm	8	135	1.16	1.14	2.61e-05	9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000309953,9606.ENSP00000345008,9606.ENSP00000351807	COL1A1,LOX,TGFB3,COL1A2,COL3A1,EFEMP2,FBLN5,ELN
Monarch	HP:0002326	Transient ischemic attack	6	55	1.42	1.23	3.57e-05	9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000304408,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000362299	LOX,TGFB3,COL3A1,HTRA1,ADAMTS13,ENG
Monarch	HP:0002812	Coxa vara	6	57	1.41	1.21	4.27e-05	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000317232,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000399679	COL1A1,COL1A2,FKBP10,FN1,COL9A1,PRG4
Monarch	HP:0002659	Increased susceptibility to fractures	9	205	1.03	1.02	4.35e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000345008,9606.ENSP00000346839	MMP2,COL1A1,COL1A2,BMP1,MMP14,EFEMP2,FKBP10,FBLN5,FN1
Monarch	HP:0003549	Abnormality of connective tissue	20	1294	0.58	0.69	4.35e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000351807,9606.ENSP00000356899,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949,9606.ENSP00000399679	MMP2,COL1A1,LOX,TGFB3,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN5,ELN,DDR2,LAMB3,CRLF1,COL13A1,PRG4
Monarch	HP:0003312	Abnormal form of the vertebral bodies	10	274	0.95	0.97	4.50e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899	MMP2,COL1A1,COL1A2,BMP1,MMP14,FKBP10,BGN,FN1,COL9A1,DDR2
Monarch	HP:0000153	Abnormality of the mouth	25	1992	0.48	0.62	4.62e-05	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000261037,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000349790,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,PRRX1,COL8A1,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,EFEMP2,FKBP10,BGN,FBLN1,COL9A1,F5,DDR2,ENG,COL4A1,LAMB3,CRLF1,COL13A1
Monarch	HP:0001155	Abnormality of the hand	20	1312	0.57	0.68	5.12e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949,9606.ENSP00000399679	MMP2,COL1A1,LOX,TGFB3,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,BGN,FBLN1,FBLN5,COL9A1,DDR2,LAMB3,CRLF1,COL13A1,PRG4
Monarch	HP:0005897	Severe generalized osteoporosis	4	11	1.95	1.28	6.09e-05	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232	COL1A1,COL1A2,BMP1,FKBP10
Monarch	HP:0000765	Abnormal thorax morphology	15	743	0.69	0.76	6.62e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000381949	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN5,FN1,DDR2,COL13A1
Monarch	HP:0001369	Arthritis	8	159	1.09	1.02	7.15e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000349790,9606.ENSP00000399679	MMP2,COL1A1,TGFB3,COL1A2,COL3A1,MMP14,COL9A1,PRG4
Monarch	HP:0004299	Hernia of the abdominal wall	11	371	0.86	0.88	7.40e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000345008,9606.ENSP00000351807	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FBLN5,ELN
Monarch	HP:0010866	Abdominal wall defect	11	375	0.85	0.87	8.09e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000345008,9606.ENSP00000351807	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FBLN5,ELN
Monarch	HP:0001030	Fragile skin	5	34	1.55	1.17	8.65e-05	9606.ENSP00000225964,9606.ENSP00000264144,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000375778	COL1A1,LAMC2,COL1A2,COL3A1,LAMB3
Monarch	HP:0000926	Platyspondyly	7	111	1.19	1.04	8.83e-05	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000349790,9606.ENSP00000356899	COL1A1,COL1A2,BMP1,FKBP10,BGN,COL9A1,DDR2
Monarch	HP:0002981	Abnormality of the calf	9	229	0.98	0.94	8.97e-05	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000361405	COL1A1,COL1A2,BMP1,FKBP10,BGN,FN1,COL9A1,DDR2,MMP9
Monarch	HP:0001075	Atrophic scars	5	35	1.54	1.16	9.40e-05	9606.ENSP00000225964,9606.ENSP00000264144,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000375778	COL1A1,LAMC2,COL1A2,COL3A1,LAMB3
Monarch	HP:0001373	Joint dislocation	10	303	0.9	0.89	9.40e-05	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000309953,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000348385,9606.ENSP00000381949	COL1A1,COL1A2,COL3A1,BMP1,EFEMP2,BGN,FBLN1,FBLN5,COL27A1,COL13A1
Monarch	HP:0011121	Abnormality of skin morphology	22	1648	0.51	0.62	9.40e-05	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000345008,9606.ENSP00000351807,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,LAMC2,ITGB6,COL1A2,COL3A1,MMP14,EFEMP2,FKBP10,FBLN5,ELN,F5,DDR2,ADAMTS13,PLAU,ENG,LAMB3,COL13A1
Monarch	HP:0001760	Abnormal foot morphology	19	1253	0.57	0.65	9.99e-05	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949,9606.ENSP00000399679	MMP2,COL1A1,LOX,TGFB3,LAMC2,COL1A2,COL3A1,MMP14,FKBP10,BGN,FBLN1,FBLN5,FN1,DDR2,COL4A1,LAMB3,CRLF1,COL13A1,PRG4
Monarch	HP:0030962	Abnormal morphology of the great vessels	13	571	0.74	0.78	0.00010	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000327336,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,MMP14,EFEMP2,BGN,FBLN5,FN1,ELN,COL18A1
Monarch	HP:0003023	Bowing of limbs due to multiple fractures	4	14	1.84	1.19	0.00011	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232	COL1A1,COL1A2,BMP1,FKBP10
Monarch	HP:0005758	Basilar impression	4	14	1.84	1.19	0.00011	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232	COL1A1,COL1A2,BMP1,FKBP10
Monarch	HP:0005916	Abnormal metacarpal morphology	8	175	1.05	0.95	0.00012	9606.ENSP00000219070,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000399679	MMP2,COL3A1,MMP14,BGN,FBLN1,COL9A1,DDR2,PRG4
Monarch	HP:0000707	Abnormality of the nervous system	33	3471	0.36	0.5	0.00014	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000252599,9606.ENSP00000264144,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000357980,9606.ENSP00000360997,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000375778,9606.ENSP00000376188,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,PRRX1,COLGALT1,LAMC2,ITGB6,COL1A2,COL3A1,BMP1,MMP14,EFEMP2,FKBP10,BGN,FBLN1,FBLN5,FN1,COL27A1,COL9A1,COL18A1,COL4A2,F5,DDR2,HTRA1,ADAMTS13,ENG,COL4A1,LAMB3,CRLF1,COL13A1
Monarch	HP:0002979	Bowing of the legs	8	179	1.04	0.93	0.00014	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000361405	COL1A1,COL1A2,BMP1,FKBP10,FN1,COL9A1,DDR2,MMP9
Monarch	HP:0000940	Abnormal diaphysis morphology	9	249	0.94	0.88	0.00015	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000349790,9606.ENSP00000356899,9606.ENSP00000361405	COL1A1,COL1A2,BMP1,FKBP10,BGN,FN1,COL9A1,DDR2,MMP9
Monarch	EFO:0004747	Protein measurement	45	5856	0.27	0.44	0.00017	9606.ENSP00000052754,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000239461,9606.ENSP00000249842,9606.ENSP00000252599,9606.ENSP00000261037,9606.ENSP00000261336,9606.ENSP00000263556,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000266085,9606.ENSP00000274341,9606.ENSP00000279441,9606.ENSP00000283249,9606.ENSP00000284987,9606.ENSP00000295992,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000364685,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000376188,9606.ENSP00000379866,9606.ENSP00000381949,9606.ENSP00000400010,9606.ENSP00000458585	DCN,PLAT,SERPINE1,COL1A1,VTN,PRRX1,ISLR,COLGALT1,COL8A1,PZP,P4HA1,LAMC2,TNC,TIMP3,HAPLN1,MMP10,ITGB6,ADAMTS5,PCOLCE2,COL1A2,MMP3,AXL,FBLN1,PLAUR,FN1,COL27A1,COL18A1,COL4A2,TGM2,F5,DPT,DDR2,ADAMTS13,MMP9,PLAU,MFAP2,COL4A1,POSTN,LOXL2,KLK8,CRLF1,COL4A4,COL13A1,PTPRJ,MMP12
Monarch	HP:0003019	Abnormality of the wrist	7	127	1.13	0.96	0.00017	9606.ENSP00000219070,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000399679	MMP2,MMP14,BGN,FBLN1,FN1,DDR2,PRG4
Monarch	HP:0000951	Abnormality of the skin	23	1888	0.47	0.56	0.00020	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000317232,9606.ENSP00000345008,9606.ENSP00000351807,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000375778,9606.ENSP00000381949	SNAI2,MMP2,SERPINE1,COL1A1,LOX,TGFB3,LAMC2,TNC,ITGB6,COL1A2,COL3A1,MMP14,EFEMP2,FKBP10,FBLN5,ELN,F5,DDR2,ADAMTS13,PLAU,ENG,LAMB3,COL13A1
Monarch	HP:0000978	Bruising susceptibility	7	130	1.12	0.94	0.00020	9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000356771,9606.ENSP00000361850	COL1A1,LOX,TGFB3,COL1A2,COL3A1,F5,PLAU
Monarch	HP:0001230	Broad metacarpals	4	17	1.76	1.11	0.00020	9606.ENSP00000219070,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000356899	MMP2,MMP14,BGN,DDR2
Monarch	HP:0001654	Abnormal heart valve morphology	9	259	0.93	0.85	0.00020	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000345008,9606.ENSP00000351807	MMP2,COL1A1,LOX,TGFB3,COL1A2,COL3A1,MMP14,FBLN5,ELN
Monarch	HP:0003170	Abnormal acetabulum morphology	6	81	1.26	0.99	0.00020	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232,9606.ENSP00000327336	MMP2,COL1A1,COL1A2,BMP1,FKBP10,BGN
Monarch	HP:0005474	Decreased calvarial ossification	4	17	1.76	1.11	0.00020	9606.ENSP00000225964,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000317232	COL1A1,COL1A2,BMP1,FKBP10
