gene	Bao_31411002	Deng_37674532	Hu_37081490	Lingappen_25003466	Feng_37553691	Gharib_16387799	Li_31106457	Lv_2621618	Wang_37149072	Yie_31373289ip	Yie_31373289it	Jia_34917127	Lee_15885264	Leikauf_21297076	Leikauf_22447970	Leikauf_23590305	Altemeir_16116230	maic_score	contributors
ENSG00000198034	0.0	0.0	0.0	0.0	1.7820762362952205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7820762362952205	LPS: Feng_37553691
ENSG00000170312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7796226563651634	0.0	0.0	0.0	0.0	1.7796226563651634	TOXICINHALENT: Lee_15885264
ENSG00000100316	0.0	0.0	0.0	0.0	1.7774662334113736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7774662334113736	LPS: Feng_37553691
ENSG00000144476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7770849707453067	0.0	0.0	0.0	0.0	1.7770849707453067	TOXICINHALENT: Lee_15885264
ENSG00000148773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7745869303993802	0.0	0.0	0.0	0.0	1.7745869303993802	TOXICINHALENT: Lee_15885264
ENSG00000179344	0.0	0.0	0.0	0.0	1.772990609610251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.772990609610251	LPS: Feng_37553691
ENSG00000221869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7721279159622723	0.0	0.0	0.0	0.0	1.7721279159622723	TOXICINHALENT: Lee_15885264
ENSG00000153714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7714930837197262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7714930837197262	LPS: Wang_37149072
ENSG00000183960	0.0	0.0	0.0	0.0	0.0	1.7705968369300373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7705968369300373	LPS: Gharib_16387799
ENSG00000143387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7697073177450082	0.0	0.0	0.0	0.0	1.7697073177450082	TOXICINHALENT: Lee_15885264
ENSG00000232629	0.0	0.0	0.0	0.0	1.768645447806007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.768645447806007	LPS: Feng_37553691
ENSG00000130595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7673245355835852	0.0	0.0	0.0	0.0	1.7673245355835852	TOXICINHALENT: Lee_15885264
ENSG00000077238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7649789786901648	0.0	0.0	0.0	0.0	1.7649789786901648	TOXICINHALENT: Lee_15885264
ENSG00000120738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7626700655065943	0.0	0.0	0.0	0.0	1.7626700655065943	TOXICINHALENT: Lee_15885264
ENSG00000170345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.760397223560212	0.0	0.0	0.0	0.0	1.760397223560212	TOXICINHALENT: Lee_15885264
ENSG00000167656	0.0	0.0	0.0	0.0	1.7603314094223197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7603314094223197	LPS: Feng_37553691
ENSG00000115602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7581598893219104	0.0	0.0	0.0	0.0	1.7581598893219104	TOXICINHALENT: Lee_15885264
ENSG00000105974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7575198601494368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7575198601494368	LPS: Wang_37149072
ENSG00000211751	0.0	0.0	0.0	0.0	1.7563552563607716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7563552563607716	LPS: Feng_37553691
ENSG00000148344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.755957508066411	0.0	0.0	0.0	0.0	1.755957508066411	TOXICINHALENT: Lee_15885264
ENSG00000211772	0.0	0.0	0.0	0.0	1.7524950059634692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7524950059634692	LPS: Feng_37553691
ENSG00000143106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7516554287987722	0.0	0.0	0.0	0.0	1.7516554287987722	TOXICINHALENT: Lee_15885264
ENSG00000111057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7495546641280852	0.0	0.0	0.0	0.0	1.7495546641280852	TOXICINHALENT: Lee_15885264
ENSG00000128590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7454510802636836	0.0	0.0	0.0	0.0	1.7454510802636836	TOXICINHALENT: Lee_15885264
ENSG00000111537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.744231490681416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.744231490681416	LPS: Wang_37149072
ENSG00000113083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.743447243626647	0.0	0.0	0.0	0.0	1.743447243626647	TOXICINHALENT: Lee_15885264
ENSG00000064989	0.0	0.0	0.0	0.0	1.7415763752246118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7415763752246118	LPS: Feng_37553691
ENSG00000277791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7414747121159684	0.0	0.0	0.0	0.0	1.7414747121159684	TOXICINHALENT: Lee_15885264
ENSG00000131477	0.0	0.0	0.0	0.0	1.7381469209620637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7381469209620637	LPS: Feng_37553691
ENSG00000171223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7357400957283717	0.0	0.0	0.0	0.0	1.7357400957283717	TOXICINHALENT: Lee_15885264
ENSG00000211899	0.0	0.0	0.0	0.0	1.7348174333558353	0.0	0.0	0.0	0.0	1.345693323007823	1.349545987630415	0.0	0.0	0.0	0.0	0.0	0.0	1.7348174333558353	LPS: Feng_37553691
ENSG00000137752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7338879698366965	0.0	0.0	0.0	0.0	1.7338879698366965	TOXICINHALENT: Lee_15885264
ENSG00000204397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7320647789441603	0.0	0.0	0.0	0.0	1.7320647789441603	TOXICINHALENT: Lee_15885264
ENSG00000213741	0.0	1.7319329096733207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7319329096733207	CLP: Deng_37674532
ENSG00000167107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7315944092974367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7315944092974367	LPS: Wang_37149072
ENSG00000081189	0.0	0.0	0.0	0.0	1.7315849984258145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7315849984258145	LPS: Feng_37553691
ENSG00000157456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.730270071008762	0.0	0.0	0.0	0.0	1.730270071008762	TOXICINHALENT: Lee_15885264
ENSG00000049540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7285034010506033	0.0	0.0	0.0	0.0	1.7285034010506033	TOXICINHALENT: Lee_15885264
ENSG00000164330	0.0	0.0	0.0	0.0	1.7284467871330131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7284467871330131	LPS: Feng_37553691
ENSG00000197249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7273697986974434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7273697986974434	LPS: Yie_31373289ip
ENSG00000118515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7267643310415615	0.0	0.0	0.0	0.0	1.7267643310415615	TOXICINHALENT: Lee_15885264
ENSG00000184113	0.0	0.0	0.0	0.0	1.7254000529035731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7254000529035731	LPS: Feng_37553691
ENSG00000102760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7250524297966836	0.0	0.0	0.0	0.0	1.7250524297966836	TOXICINHALENT: Lee_15885264
ENSG00000067082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7233672728672773	0.0	0.0	0.0	0.0	1.7233672728672773	TOXICINHALENT: Lee_15885264
ENSG00000118523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7217084424356734	0.0	0.0	0.0	0.0	1.7217084424356734	TOXICINHALENT: Lee_15885264
ENSG00000144810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.720075527211631	0.0	0.0	0.0	0.0	1.720075527211631	TOXICINHALENT: Lee_15885264
ENSG00000086991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7195766951144555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7195766951144555	LPS: Wang_37149072
ENSG00000138755	0.0	0.0	0.0	0.0	1.7195704273121528	0.0	0.0	1.4850753825854726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7195704273121528	LPS: Feng_37553691
ENSG00000130255	0.0	1.719521940805444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.719521940805444	CLP: Deng_37674532
ENSG00000121281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7170206755668522	0.0	0.0	0.0	0.0	0.0	1.7170206755668522	TOXICINHALENT: Jia_34917127
ENSG00000170421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7168858292521474	0.0	0.0	0.0	0.0	1.7168858292521474	TOXICINHALENT: Lee_15885264
ENSG00000113140	0.0	0.0	0.0	0.0	1.7167824338420457	0.0	0.0	0.0	0.0	0.0	1.2826386367081686	0.0	0.0	0.0	0.0	0.0	0.0	1.7167824338420457	LPS: Feng_37553691
ENSG00000171345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7153282556635243	0.0	0.0	0.0	0.0	1.7153282556635243	TOXICINHALENT: Lee_15885264
ENSG00000116016	0.0	0.0	0.0	0.0	1.7140757087536485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7140757087536485	LPS: Feng_37553691
ENSG00000120694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7137950153800139	0.0	0.0	0.0	0.0	1.7137950153800139	TOXICINHALENT: Lee_15885264
ENSG00000171858	0.0	1.71365800110757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71365800110757	CLP: Deng_37674532
ENSG00000142871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.712285728250371	0.0	0.0	0.0	0.0	1.712285728250371	TOXICINHALENT: Lee_15885264
ENSG00000159640	0.0	0.0	0.0	0.0	1.7114478831125906	0.0	0.0	0.0	0.0	1.3545688325849117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7114478831125906	LPS: Feng_37553691
ENSG00000133703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7108000200623286	0.0	0.0	0.0	0.0	1.7108000200623286	TOXICINHALENT: Lee_15885264
ENSG00000127329	0.0	0.0	0.0	0.0	1.7088966570378035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7088966570378035	LPS: Feng_37553691
ENSG00000118513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7081479917533704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7081479917533704	LPS: Wang_37149072
ENSG00000172809	0.0	1.7080105832046093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7080105832046093	CLP: Deng_37674532
ENSG00000168958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7079124138514166	0.0	0.0	0.0	0.0	0.0	1.7079124138514166	TOXICINHALENT: Jia_34917127
ENSG00000145824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.707897872801622	0.0	0.0	0.0	0.0	1.707897872801622	TOXICINHALENT: Lee_15885264
ENSG00000019582	0.0	0.0	0.0	0.0	1.706419797688649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.706419797688649	LPS: Feng_37553691
ENSG00000161011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7050856951896367	0.0	0.0	0.0	0.0	1.7050856951896367	TOXICINHALENT: Lee_15885264
ENSG00000145649	0.0	0.0	0.0	0.0	1.7040151373107235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7040151373107235	LPS: Feng_37553691
ENSG00000134986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7037124699755821	0.0	0.0	0.0	0.0	1.7037124699755821	TOXICINHALENT: Lee_15885264
ENSG00000204264	0.0	1.702571692169936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.702571692169936	CLP: Deng_37674532
ENSG00000100906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6997201786840697	0.0	0.0	0.0	0.0	1.6997201786840697	TOXICINHALENT: Lee_15885264
ENSG00000135317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6995995740379102	0.0	0.0	0.0	0.0	0.0	1.6995995740379102	TOXICINHALENT: Jia_34917127
ENSG00000101152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6984307765497526	0.0	0.0	0.0	0.0	1.6984307765497526	TOXICINHALENT: Lee_15885264
ENSG00000136942	0.0	1.6973336282843974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6973336282843974	CLP: Deng_37674532
ENSG00000197635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69727943065967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69727943065967	LPS: Wang_37149072
ENSG00000126821	0.0	0.0	0.0	0.0	1.6972136092974235	0.0	0.0	0.0	0.0	1.325494295019705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6972136092974235	LPS: Feng_37553691
ENSG00000161057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6971615181658692	0.0	0.0	0.0	0.0	1.6971615181658692	TOXICINHALENT: Lee_15885264
ENSG00000173221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6959120888332133	0.0	0.0	0.0	0.0	1.6959120888332133	TOXICINHALENT: Lee_15885264
ENSG00000135218	0.0	0.0	0.0	0.0	1.6950773037320555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6950773037320555	LPS: Feng_37553691
ENSG00000137267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6946821787690212	0.0	0.0	0.0	0.0	1.6946821787690212	TOXICINHALENT: Lee_15885264
ENSG00000233927	0.0	1.6922889761359674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6922889761359674	CLP: Deng_37674532
ENSG00000137285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6922797014375353	0.0	0.0	0.0	0.0	1.6922797014375353	TOXICINHALENT: Lee_15885264
ENSG00000147883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.689951703349296	0.0	0.0	0.0	0.0	1.689951703349296	TOXICINHALENT: Lee_15885264
ENSG00000067113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6888149096515646	0.0	0.0	0.0	0.0	1.6888149096515646	TOXICINHALENT: Lee_15885264
ENSG00000101460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6869435581822847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6869435581822847	LPS: Wang_37149072
ENSG00000034152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6855099806766431	0.0	0.0	0.0	0.0	1.6855099806766431	TOXICINHALENT: Lee_15885264
ENSG00000168542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6844425779305732	0.0	0.0	0.0	0.0	1.6844425779305732	TOXICINHALENT: Lee_15885264
ENSG00000188687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6843355911672269	0.0	0.0	0.0	0.0	0.0	1.6843355911672269	TOXICINHALENT: Jia_34917127
ENSG00000132341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6833918507113033	0.0	0.0	0.0	0.0	1.6833918507113033	TOXICINHALENT: Lee_15885264
ENSG00000179604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6823575385025475	0.0	0.0	0.0	0.0	1.6823575385025475	TOXICINHALENT: Lee_15885264
ENSG00000164941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6813393848579805	0.0	0.0	0.0	0.0	1.6813393848579805	TOXICINHALENT: Lee_15885264
ENSG00000065613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6793505474454027	0.0	0.0	0.0	0.0	1.6793505474454027	TOXICINHALENT: Lee_15885264
ENSG00000171552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6783793705672418	0.0	0.0	0.0	0.0	1.6783793705672418	TOXICINHALENT: Lee_15885264
ENSG00000197629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6774233659107058	0.0	0.0	0.0	0.0	1.6774233659107058	TOXICINHALENT: Lee_15885264
ENSG00000160200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6771142662264464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6771142662264464	LPS: Wang_37149072
ENSG00000070718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6770851995792657	0.0	0.0	0.0	0.0	0.0	1.6770851995792657	TOXICINHALENT: Jia_34917127
ENSG00000108671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6755559288429915	0.0	0.0	0.0	0.0	1.6755559288429915	TOXICINHALENT: Lee_15885264
ENSG00000124256	0.0	1.6739055502819393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6739055502819393	CLP: Deng_37674532
ENSG00000116741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6728627582781659	0.0	0.0	0.0	0.0	1.6728627582781659	TOXICINHALENT: Lee_15885264
ENSG00000170606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.671992936908785	0.0	0.0	0.0	0.0	1.671992936908785	TOXICINHALENT: Lee_15885264
ENSG00000133574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6702938482102632	0.0	0.0	0.0	0.0	1.6702938482102632	TOXICINHALENT: Lee_15885264
ENSG00000081803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6699740117545436	0.0	0.0	0.0	0.0	0.0	1.6699740117545436	TOXICINHALENT: Jia_34917127
ENSG00000136514	0.0	1.6697259628487653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6697259628487653	CLP: Deng_37674532
ENSG00000081237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6686474328097147	0.0	0.0	0.0	0.0	1.6686474328097147	TOXICINHALENT: Lee_15885264
ENSG00000166123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6677667263053815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6677667263053815	LPS: Wang_37149072
ENSG00000077235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6655061407679135	0.0	0.0	0.0	0.0	1.6655061407679135	TOXICINHALENT: Lee_15885264
ENSG00000169442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6640081485479823	0.0	0.0	0.0	0.0	1.6640081485479823	TOXICINHALENT: Lee_15885264
ENSG00000128052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6632766581238858	0.0	0.0	0.0	0.0	1.6632766581238858	TOXICINHALENT: Lee_15885264
ENSG00000103187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.661150041589794	0.0	0.0	0.0	0.0	1.661150041589794	TOXICINHALENT: Lee_15885264
ENSG00000135503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6588773268242603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6588773268242603	LPS: Wang_37149072
ENSG00000075618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6565617192127853	0.0	0.0	0.0	0.0	1.6565617192127853	TOXICINHALENT: Lee_15885264
ENSG00000136770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.655946560193502	0.0	0.0	0.0	0.0	1.655946560193502	TOXICINHALENT: Lee_15885264
ENSG00000105443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.655341011445597	0.0	0.0	0.0	0.0	1.655341011445597	TOXICINHALENT: Lee_15885264
ENSG00000121807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.654744922830953	0.0	0.0	0.0	0.0	1.654744922830953	TOXICINHALENT: Lee_15885264
ENSG00000162747	0.0	1.6544949545461392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6544949545461392	CLP: Deng_37674532
ENSG00000203747	0.0	1.6510320889052619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6510320889052619	CLP: Deng_37674532
ENSG00000170099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6509344924824003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6509344924824003	LPS: Yie_31373289ip
ENSG00000155066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6504236134379795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6504236134379795	LPS: Wang_37149072
ENSG00000228278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6490646886782039	0.0	0.0	0.0	0.0	0.0	1.6490646886782039	TOXICINHALENT: Jia_34917127
ENSG00000138642	0.0	1.6476970869594694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6476970869594694	CLP: Deng_37674532
ENSG00000229314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.642163797399927	0.0	0.0	0.0	0.0	0.0	1.642163797399927	TOXICINHALENT: Jia_34917127
ENSG00000132256	0.0	1.6384129156684553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6384129156684553	CLP: Deng_37674532
ENSG00000117152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6347388762838422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6347388762838422	LPS: Wang_37149072
ENSG00000197728	0.0	1.6301196702192793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6301196702192793	CLP: Deng_37674532
ENSG00000106078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6284037197607426	0.0	0.0	0.0	0.0	0.0	1.6284037197607426	TOXICINHALENT: Jia_34917127
ENSG00000181019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.627468233366372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.627468233366372	LPS: Wang_37149072
ENSG00000172590	0.0	1.6227115859544203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6227115859544203	CLP: Deng_37674532
ENSG00000153253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6215353682643587	0.0	0.0	0.0	0.0	0.0	1.6215353682643587	TOXICINHALENT: Jia_34917127
ENSG00000163631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6205539381676686	0.0	1.2807731676001184	0.0	0.0	0.0	0.0	0.0	0.0	1.6205539381676686	LPS: Wang_37149072
ENSG00000204267	0.0	1.618217537184247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.618217537184247	CLP: Deng_37674532
ENSG00000125347	0.0	1.6160941868136547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6160941868136547	CLP: Deng_37674532
