gene	Chen28689251	Chen28689251	Nichols_24571919	Al_mudares_37368978	Al_mudares_37368978	Bao_27137150	Bao_27137150	Bhaskaran_22911455	Bhattacharya_25150062	Chao27770432	Cheng_31961470	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Coarfa_28818871	Denervaud_26353077	Denervaud_26353077	Dong_36157523	Natarajan_28851267	Natarajan_28851267	Rao_37310763	Revhaug_3145811	Revhaug_3145811	Shrestha_33446917	Shrestha_33446917	maic_score	contributors
ENSG00000166924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400542758883	0.0	0.0	0.0	0.0	1.0398400542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000105327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400442758882	0.0	0.0	0.0	0.0	1.0398400442758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000244482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400342758882	0.0	0.0	0.0	0.0	1.0398400342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000166923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400242758883	0.0	0.0	0.0	0.0	1.0398400242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000179094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400142758883	0.0	0.0	0.0	0.0	1.0398400142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000156234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398400042758882	0.0	0.0	0.0	0.0	1.0398400042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000088836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399942758882	0.0	0.0	0.0	0.0	1.0398399942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000135185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399842758883	0.0	0.0	0.0	0.0	1.0398399842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000196793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399742758884	0.0	0.0	0.0	0.0	1.0398399742758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000204599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399642758882	0.0	0.0	0.0	0.0	1.0398399642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000086991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0174183343102272	0.0	0.0	0.0	0.0	1.0398399542758883	0.0	0.0	0.0	0.0	1.0398399542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000133067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399442758883	0.0	0.0	0.0	0.0	1.0398399442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000130813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399342758882	0.0	0.0	0.0	0.0	1.0398399342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000185338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399242758882	0.0	0.0	0.0	0.0	1.0398399242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000116260	0.0	0.0	0.0	1.0336682182018369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399142758883	0.0	0.0	0.0	0.0	1.0398399142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000153933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398399042758883	0.0	0.0	0.0	0.0	1.0398399042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000143473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398942758882	0.0	0.0	0.0	0.0	1.0398398942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000169621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398842758882	0.0	0.0	0.0	0.0	1.0398398842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000075035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398742758883	0.0	0.0	0.0	0.0	1.0398398742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000188419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398642758884	0.0	0.0	0.0	0.0	1.0398398642758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000124203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398342758883	0.0	0.0	0.0	0.0	1.0398398342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000135069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398242758882	0.0	0.0	0.0	0.0	1.0398398242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000137198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398142758882	0.0	0.0	0.0	0.0	1.0398398142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000120279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398398042758883	0.0	0.0	0.0	0.0	1.0398398042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397942758884	0.0	0.0	0.0	0.0	1.0398397942758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000103326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397842758882	0.0	0.0	0.0	0.0	1.0398397842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000164236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397742758883	0.0	0.0	0.0	0.0	1.0398397742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000100092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397642758883	0.0	0.0	0.0	0.0	1.0398397642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000137193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397542758884	0.0	0.0	0.0	0.0	1.0398397542758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000082196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397442758882	0.0	0.0	0.0	0.0	1.0398397442758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000154803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397342758883	0.0	0.0	0.0	0.0	1.0398397342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000166510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397242758883	0.0	0.0	0.0	0.0	1.0398397242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000168476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397142758882	0.0	0.0	0.0	0.0	1.0398397142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000126821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398397042758882	0.0	0.0	0.0	0.0	1.0398397042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000100767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396942758883	0.0	0.0	0.0	0.0	1.0398396942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000099985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396842758884	0.0	0.0	0.0	0.0	1.0398396842758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000175183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396742758882	0.0	0.0	0.0	0.0	1.0398396742758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000132561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396642758883	0.0	0.0	0.0	0.0	1.0398396642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000160753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396542758883	0.0	0.0	0.0	0.0	1.0398396542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000166250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396442758884	0.0	0.0	0.0	0.0	1.0398396442758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000186687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398396242758883	0.0	0.0	0.0	0.0	1.0398396242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000204371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395942758882	0.0	0.0	0.0	0.0	1.0398395942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000113369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395742758884	0.0	0.0	0.0	0.0	1.0398395742758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000064687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395642758882	0.0	0.0	0.0	0.0	1.0398395642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000174099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395542758883	0.0	0.0	0.0	0.0	1.0398395542758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000147642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395442758883	0.0	0.0	0.0	0.0	1.0398395442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000176472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395242758882	0.0	0.0	0.0	0.0	1.0398395242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000178719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395142758883	0.0	0.0	0.0	0.0	1.0398395142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000172175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398395042758883	0.0	0.0	0.0	0.0	1.0398395042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000034713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394942758882	0.0	0.0	0.0	0.0	1.0398394942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000150477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394842758882	0.0	0.0	0.0	0.0	1.0398394842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000174429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394642758884	0.0	0.0	0.0	0.0	1.0398394642758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000111490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394442758883	0.0	0.0	0.0	0.0	1.0398394442758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000171992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394342758883	0.0	0.0	0.0	0.0	1.0398394342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000259207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394242758884	0.0	0.0	0.0	0.0	1.0398394242758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000076944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394142758882	0.0	0.0	0.0	0.0	1.0398394142758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000181195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398394042758883	0.0	0.0	0.0	0.0	1.0398394042758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000216588	0.0	0.0	0.0	1.033668388201837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393942758883	0.0	0.0	0.0	0.0	1.0398393942758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000118503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393842758882	0.0	0.0	0.0	0.0	1.0398393842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000163866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393742758882	0.0	0.0	0.0	0.0	1.0398393742758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000229833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393642758883	0.0	0.0	0.0	0.0	1.0398393642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000160447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393342758883	0.0	0.0	0.0	0.0	1.0398393342758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000100241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393142758884	0.0	0.0	0.0	0.0	1.0398393142758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000143514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398393042758882	0.0	0.0	0.0	0.0	1.0398393042758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000144152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392842758883	0.0	0.0	0.0	0.0	1.0398392842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000196517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392742758882	0.0	0.0	0.0	0.0	1.0398392742758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000253953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392642758882	0.0	0.0	0.0	0.0	1.0398392642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000177076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392442758884	0.0	0.0	0.0	0.0	1.0398392442758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000234469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392342758882	0.0	0.0	0.0	0.0	1.0398392342758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000138095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392242758883	0.0	0.0	0.0	0.0	1.0398392242758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000138829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392142758883	0.0	0.0	0.0	0.0	1.0398392142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000100368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398392042758884	0.0	0.0	0.0	0.0	1.0398392042758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000165272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391942758882	0.0	0.0	0.0	0.0	1.0398391942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000152422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391842758883	0.0	0.0	0.0	0.0	1.0398391842758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000118526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391742758883	0.0	0.0	0.0	0.0	1.0398391742758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000183864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391642758882	0.0	0.0	0.0	0.0	1.0398391642758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000257365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391542758882	0.0	0.0	0.0	0.0	1.0398391542758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000125657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391342758884	0.0	0.0	0.0	0.0	1.0398391342758884	TRANSCRIPTOMIC: Rao_37310763
ENSG00000130202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391242758882	0.0	0.0	0.0	0.0	1.0398391242758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000151012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398391142758883	0.0	0.0	0.0	0.0	1.0398391142758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000167962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398390942758882	0.0	0.0	0.0	0.0	1.0398390942758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000123096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398390842758882	0.0	0.0	0.0	0.0	1.0398390842758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000157445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398390642758883	0.0	0.0	0.0	0.0	1.0398390642758883	TRANSCRIPTOMIC: Rao_37310763
ENSG00000005339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398390542758882	0.0	0.0	0.0	0.0	1.0398390542758882	TRANSCRIPTOMIC: Rao_37310763
ENSG00000070985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398390442758882	0.0	0.0	0.0	0.0	1.0398390442758882	TRANSCRIPTOMIC: Rao_37310763
