gene	Deng_37674532	Hu_37081490	Lingappen_25003466	Feng_37553691	Gharib_16387799	Li_31106457	Lv_2621618	Wang_37149072	Yie_31373289ip	Yie_31373289it	Jia_34917127	Lee_15885264	Leikauf_21297076	Leikauf_22447970	Leikauf_23590305	Bao_31411002	maic_score	contributors
ENSG00000113140	0.0	0.0	0.0	1.5962301726656138	0.0	0.0	0.0	0.0	0.0	1.2279923901395302	0.0	0.0	0.0	0.0	0.0	0.0	1.5962301726656138	LPS: Feng_37553691
ENSG00000077238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5948039130338252	0.0	0.0	0.0	0.0	1.5948039130338252	TOXICINHALENT: Lee_15885264
ENSG00000116016	0.0	0.0	0.0	1.5942775219229164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5942775219229164	LPS: Feng_37553691
ENSG00000120738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5930249529467673	0.0	0.0	0.0	0.0	1.5930249529467673	TOXICINHALENT: Lee_15885264
ENSG00000159640	0.0	0.0	0.0	1.5923854511735285	0.0	0.0	0.0	0.0	1.3303216378059226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5923854511735285	LPS: Feng_37553691
ENSG00000228278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5919996480027787	0.0	0.0	0.0	0.0	0.0	1.5919996480027787	TOXICINHALENT: Jia_34917127
ENSG00000170345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5912848729815314	0.0	0.0	0.0	0.0	1.5912848729815314	TOXICINHALENT: Lee_15885264
ENSG00000127329	0.0	0.0	0.0	1.590552080944432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.590552080944432	LPS: Feng_37553691
ENSG00000115602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5895828233875349	0.0	0.0	0.0	0.0	1.5895828233875349	TOXICINHALENT: Lee_15885264
ENSG00000086991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5893640472311203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5893640472311203	LPS: Wang_37149072
ENSG00000019582	0.0	0.0	0.0	1.5887755900725997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5887755900725997	LPS: Feng_37553691
ENSG00000183960	0.0	0.0	0.0	0.0	1.5886097111815656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5886097111815656	LPS: Gharib_16387799
ENSG00000148344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5879179729860518	0.0	0.0	0.0	0.0	1.5879179729860518	TOXICINHALENT: Lee_15885264
ENSG00000145649	0.0	0.0	0.0	1.5870542138959474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5870542138959474	LPS: Feng_37553691
ENSG00000143106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584696635478477	0.0	0.0	0.0	0.0	1.584696635478477	TOXICINHALENT: Lee_15885264
ENSG00000111057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5831385752652787	0.0	0.0	0.0	0.0	1.5831385752652787	TOXICINHALENT: Lee_15885264
ENSG00000229314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5829091039740448	0.0	0.0	0.0	0.0	0.0	1.5829091039740448	TOXICINHALENT: Jia_34917127
ENSG00000126821	0.0	0.0	0.0	1.5822039379980193	0.0	0.0	0.0	0.0	1.301644986361672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5822039379980193	LPS: Feng_37553691
ENSG00000135218	0.0	0.0	0.0	1.5806864437781472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5806864437781472	LPS: Feng_37553691
ENSG00000118513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5804309221944388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5804309221944388	LPS: Wang_37149072
ENSG00000128590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5801238672357318	0.0	0.0	0.0	0.0	1.5801238672357318	TOXICINHALENT: Lee_15885264
ENSG00000110169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5789301878905513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5789301878905513	LPS: Yie_31373289ip
ENSG00000113083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.578665747218288	0.0	0.0	0.0	0.0	1.578665747218288	TOXICINHALENT: Lee_15885264
ENSG00000277791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5772394951523512	0.0	0.0	0.0	0.0	1.5772394951523512	TOXICINHALENT: Lee_15885264
ENSG00000171223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.573145057492689	0.0	0.0	0.0	0.0	1.573145057492689	TOXICINHALENT: Lee_15885264
ENSG00000197635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5719030344099125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5719030344099125	LPS: Wang_37149072
ENSG00000137752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5718394628501557	0.0	0.0	0.0	0.0	1.5718394628501557	TOXICINHALENT: Lee_15885264
ENSG00000204397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5705624026169462	0.0	0.0	0.0	0.0	1.5705624026169462	TOXICINHALENT: Lee_15885264
ENSG00000157456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5693132531548153	0.0	0.0	0.0	0.0	1.5693132531548153	TOXICINHALENT: Lee_15885264
ENSG00000049540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.568091404455541	0.0	0.0	0.0	0.0	1.568091404455541	TOXICINHALENT: Lee_15885264
ENSG00000118515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.566896259843031	0.0	0.0	0.0	0.0	1.566896259843031	TOXICINHALENT: Lee_15885264
ENSG00000102760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5657272356819414	0.0	0.0	0.0	0.0	1.5657272356819414	TOXICINHALENT: Lee_15885264
ENSG00000106078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5656644385999092	0.0	0.0	0.0	0.0	0.0	1.5656644385999092	TOXICINHALENT: Jia_34917127
ENSG00000067082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5645837610926612	0.0	0.0	0.0	0.0	1.5645837610926612	TOXICINHALENT: Lee_15885264
ENSG00000101460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5637620009025253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5637620009025253	LPS: Wang_37149072
ENSG00000118523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5634652776725284	0.0	0.0	0.0	0.0	1.5634652776725284	TOXICINHALENT: Lee_15885264
ENSG00000144810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5623712392231375	0.0	0.0	0.0	0.0	1.5623712392231375	TOXICINHALENT: Lee_15885264
ENSG00000170421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5602543718696806	0.0	0.0	0.0	0.0	1.5602543718696806	TOXICINHALENT: Lee_15885264
ENSG00000171345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5592305092185195	0.0	0.0	0.0	0.0	1.5592305092185195	TOXICINHALENT: Lee_15885264
ENSG00000120694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.558229023539087	0.0	0.0	0.0	0.0	1.558229023539087	TOXICINHALENT: Lee_15885264
ENSG00000153253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5574887572497942	0.0	0.0	0.0	0.0	0.0	1.5574887572497942	TOXICINHALENT: Jia_34917127
ENSG00000142871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5572494257679783	0.0	0.0	0.0	0.0	1.5572494257679783	TOXICINHALENT: Lee_15885264
ENSG00000133703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5562912375305902	0.0	0.0	0.0	0.0	1.5562912375305902	TOXICINHALENT: Lee_15885264
ENSG00000160200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5559902726131183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5559902726131183	LPS: Wang_37149072
ENSG00000145824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5544372282060124	0.0	0.0	0.0	0.0	1.5544372282060124	TOXICINHALENT: Lee_15885264
ENSG00000161011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5526633735941053	0.0	0.0	0.0	0.0	1.5526633735941053	TOXICINHALENT: Lee_15885264
ENSG00000134986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5518054154443925	0.0	0.0	0.0	0.0	1.5518054154443925	TOXICINHALENT: Lee_15885264
ENSG00000104435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5495970920621078	0.0	0.0	0.0	0.0	0.0	1.5495970920621078	TOXICINHALENT: Jia_34917127
ENSG00000100906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5493424168083714	0.0	0.0	0.0	0.0	1.5493424168083714	TOXICINHALENT: Lee_15885264
ENSG00000166123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5485710965690582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5485710965690582	LPS: Wang_37149072
ENSG00000101152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5485570394747983	0.0	0.0	0.0	0.0	1.5485570394747983	TOXICINHALENT: Lee_15885264
ENSG00000161057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5477888268598008	0.0	0.0	0.0	0.0	1.5477888268598008	TOXICINHALENT: Lee_15885264
ENSG00000213741	1.5472520710191582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5472520710191582	CLP: Deng_37674532
ENSG00000173221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5470374038171877	0.0	0.0	0.0	0.0	1.5470374038171877	TOXICINHALENT: Lee_15885264
ENSG00000137267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5463024033998343	0.0	0.0	0.0	0.0	1.5463024033998343	TOXICINHALENT: Lee_15885264
ENSG00000137285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5448802425764792	0.0	0.0	0.0	0.0	1.5448802425764792	TOXICINHALENT: Lee_15885264
ENSG00000147883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5435195660818426	0.0	0.0	0.0	0.0	1.5435195660818426	TOXICINHALENT: Lee_15885264
ENSG00000067113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.542861449224455	0.0	0.0	0.0	0.0	1.542861449224455	TOXICINHALENT: Lee_15885264
ENSG00000163032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5419795765467397	0.0	0.0	0.0	0.0	0.0	1.5419795765467397	TOXICINHALENT: Jia_34917127
ENSG00000135503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5414884797709758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5414884797709758	LPS: Wang_37149072
ENSG00000034152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5409721482359466	0.0	0.0	0.0	0.0	1.5409721482359466	TOXICINHALENT: Lee_15885264
ENSG00000168542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5403697059934318	0.0	0.0	0.0	0.0	1.5403697059934318	TOXICINHALENT: Lee_15885264
ENSG00000132341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5397804303030023	0.0	0.0	0.0	0.0	1.5397804303030023	TOXICINHALENT: Lee_15885264
ENSG00000179604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53920403340102	0.0	0.0	0.0	0.0	1.53920403340102	TOXICINHALENT: Lee_15885264
ENSG00000164941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53864023381311	0.0	0.0	0.0	0.0	1.53864023381311	TOXICINHALENT: Lee_15885264
ENSG00000130255	1.5382107444274504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5382107444274504	CLP: Deng_37674532
ENSG00000065613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.537549331306592	0.0	0.0	0.0	0.0	1.537549331306592	TOXICINHALENT: Lee_15885264
ENSG00000171552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5370216956634013	0.0	0.0	0.0	0.0	1.5370216956634013	TOXICINHALENT: Lee_15885264
ENSG00000197629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5365055916249661	0.0	0.0	0.0	0.0	1.5365055916249661	TOXICINHALENT: Lee_15885264
ENSG00000108671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5355069757474966	0.0	0.0	0.0	0.0	1.5355069757474966	TOXICINHALENT: Lee_15885264
ENSG00000155066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5347271547177288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5347271547177288	LPS: Wang_37149072
ENSG00000221926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5346266869674086	0.0	0.0	0.0	0.0	0.0	1.5346266869674086	TOXICINHALENT: Jia_34917127
ENSG00000118526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.534551532807741	0.0	0.0	0.0	0.0	1.534551532807741	TOXICINHALENT: Lee_15885264
ENSG00000116741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.534089414707102	0.0	0.0	0.0	0.0	1.534089414707102	TOXICINHALENT: Lee_15885264
ENSG00000171858	1.5340120690739698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5340120690739698	CLP: Deng_37674532
ENSG00000170606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5336373962823215	0.0	0.0	0.0	0.0	1.5336373962823215	TOXICINHALENT: Lee_15885264
ENSG00000117601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.533024387112245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.533024387112245	LPS: Yie_31373289ip
ENSG00000133574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5327627803444648	0.0	0.0	0.0	0.0	1.5327627803444648	TOXICINHALENT: Lee_15885264
ENSG00000081237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5319259763751953	0.0	0.0	0.0	0.0	1.5319259763751953	TOXICINHALENT: Lee_15885264
ENSG00000077235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5303593360219683	0.0	0.0	0.0	0.0	1.5303593360219683	TOXICINHALENT: Lee_15885264
ENSG00000172809	1.5300144063396124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5300144063396124	CLP: Deng_37674532
ENSG00000169442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.529626439112601	0.0	0.0	0.0	0.0	1.529626439112601	TOXICINHALENT: Lee_15885264
ENSG00000128052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5292719595447293	0.0	0.0	0.0	0.0	1.5292719595447293	TOXICINHALENT: Lee_15885264
ENSG00000103187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5282543302546272	0.0	0.0	0.0	0.0	1.5282543302546272	TOXICINHALENT: Lee_15885264
ENSG00000069431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5275292304346726	0.0	0.0	0.0	0.0	0.0	1.5275292304346726	TOXICINHALENT: Jia_34917127
ENSG00000204264	1.526208132672691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.526208132672691	CLP: Deng_37674532
ENSG00000075618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.526126504879191	0.0	0.0	0.0	0.0	1.526126504879191	TOXICINHALENT: Lee_15885264
ENSG00000136770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5258485162671591	0.0	0.0	0.0	0.0	1.5258485162671591	TOXICINHALENT: Lee_15885264
ENSG00000105443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5255766030601532	0.0	0.0	0.0	0.0	1.5255766030601532	TOXICINHALENT: Lee_15885264
ENSG00000121807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5253106324762085	0.0	0.0	0.0	0.0	1.5253106324762085	TOXICINHALENT: Lee_15885264
ENSG00000136942	1.5225840852525285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5225840852525285	CLP: Deng_37674532
ENSG00000117152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52211074135849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52211074135849	LPS: Wang_37149072
ENSG00000169891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5206783334125804	0.0	0.0	0.0	0.0	0.0	1.5206783334125804	TOXICINHALENT: Jia_34917127
ENSG00000233927	1.5191335399317951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5191335399317951	CLP: Deng_37674532
ENSG00000181019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5162284567382718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5162284567382718	LPS: Wang_37149072
ENSG00000165323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5140654306245913	0.0	0.0	0.0	0.0	0.0	1.5140654306245913	TOXICINHALENT: Jia_34917127
ENSG00000163631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5106130126091621	0.0	1.227484584053967	0.0	0.0	0.0	0.0	0.0	0.0	1.5106130126091621	LPS: Wang_37149072
ENSG00000206561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.507682254344893	0.0	0.0	0.0	0.0	0.0	1.507682254344893	TOXICINHALENT: Jia_34917127
ENSG00000124256	1.5069061019417018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5069061019417018	CLP: Deng_37674532
ENSG00000136514	1.5042061433364915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5042061433364915	CLP: Deng_37674532
ENSG00000143850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5015208240617333	0.0	0.0	0.0	0.0	0.0	1.5015208240617333	TOXICINHALENT: Jia_34917127
ENSG00000005421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.496665916205288	1.2429076946445732	0.0	0.0	0.0	0.0	0.0	0.0	1.496665916205288	LPS: Yie_31373289ip
ENSG00000164265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.495573436499837	0.0	0.0	0.0	0.0	0.0	1.495573436499837	TOXICINHALENT: Jia_34917127
ENSG00000162747	1.4946385020572541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4946385020572541	CLP: Deng_37674532
ENSG00000203747	1.4925258568301998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4925258568301998	CLP: Deng_37674532
ENSG00000138642	1.4905143547771043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4905143547771043	CLP: Deng_37674532
ENSG00000135472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4898326559894361	0.0	0.0	0.0	0.0	0.0	1.4898326559894361	TOXICINHALENT: Jia_34917127
ENSG00000132256	1.4850394330294412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4850394330294412	CLP: Deng_37674532
ENSG00000263528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4842913051698732	0.0	0.0	0.0	0.0	0.0	1.4842913051698732	TOXICINHALENT: Jia_34917127
ENSG00000197728	1.480313803131745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.480313803131745	CLP: Deng_37674532
ENSG00000237693	1.4775284157079935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4775284157079935	CLP: Deng_37674532
ENSG00000172590	1.4762349172525144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4762349172525144	CLP: Deng_37674532
ENSG00000115415	1.47500334502367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47500334502367	CLP: Deng_37674532
ENSG00000204267	1.47383073428101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47383073428101	CLP: Deng_37674532
ENSG00000125347	1.4727142622221043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4727142622221043	CLP: Deng_37674532
ENSG00000109971	1.4706391121892528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4706391121892528	CLP: Deng_37674532
ENSG00000100911	1.469675438753606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.469675438753606	CLP: Deng_37674532
ENSG00000139625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.468795745615167	0.0	0.0	0.0	0.0	0.0	1.468795745615167	TOXICINHALENT: Jia_34917127
ENSG00000110244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4678139069881209	1.2616432507622086	0.0	0.0	0.0	0.0	0.0	0.0	1.4678139069881209	LPS: Yie_31373289ip
ENSG00000109475	1.4670525035409168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4670525035409168	CLP: Deng_37674532
ENSG00000147403	1.4662605383737248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4662605383737248	CLP: Deng_37674532
ENSG00000221983	1.4647885382567092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4647885382567092	CLP: Deng_37674532
ENSG00000176894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4639851985348133	0.0	0.0	0.0	0.0	0.0	1.4639851985348133	TOXICINHALENT: Jia_34917127
ENSG00000169896	0.0	0.0	0.0	0.0	0.0	1.4639340008456476	0.0	0.0	0.0	1.23345491873361	0.0	0.0	0.0	0.0	0.0	0.0	1.4639340008456476	LPS: Li_31106457
ENSG00000205220	1.4634541074460972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4634541074460972	CLP: Deng_37674532
ENSG00000132530	1.462834414396861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.462834414396861	CLP: Deng_37674532
ENSG00000173812	1.462244388897255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.462244388897255	CLP: Deng_37674532
ENSG00000175197	1.4616826106026326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4616826106026326	CLP: Deng_37674532
ENSG00000204010	1.4606384509918189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4606384509918189	CLP: Deng_37674532
ENSG00000168394	1.460153556117752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.460153556117752	CLP: Deng_37674532
ENSG00000115268	1.4596918752820291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4596918752820291	CLP: Deng_37674532
ENSG00000188425	1.458435266691651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.458435266691651	CLP: Deng_37674532
ENSG00000231925	1.45805584766733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45805584766733	CLP: Deng_37674532
ENSG00000128626	1.4576945929869796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4576945929869796	CLP: Deng_37674532
ENSG00000134419	1.4570231397936853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4570231397936853	CLP: Deng_37674532
