#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Process	GO:0009966	Regulation of signal transduction	22	2978	0.57	0.67	5.54e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,CCL2,CHI3L1,IL1RN,IL1A,IL1B,ACKR3,ALOX15,CSF1,IL1R2,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:1901623	Regulation of lymphocyte chemotaxis	5	27	1.97	2.14	7.23e-07	9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000367832,9606.ENSP00000474412	CCL2,CXCL10,CXCL14,CCL7,CCL5
GO Process	GO:0010646	Regulation of cell communication	23	3355	0.54	0.63	7.70e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL1RN,IL1A,IL1B,ACKR3,ALOX15,CSF1,IL1R2,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:0050794	Regulation of cellular process	38	11025	0.24	0.37	7.70e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000259205,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000264260,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000323587,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000331736,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000354612,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000366234,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000427279,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CXCL6,CHI3L1,IL36G,IL1RN,IL1A,IL1B,IL1RL2,IL18RAP,ACKR3,ALOX15,VCAM1,HPGD,CXCL10,CXCR2,ITLN1,CSF1,IL1R2,SELE,CXCL14,CCL20,PTGS1,PTGS2,IFNGR1,S100A9,CARD9,IL31,CCL7,IL1R1,IL18R1,CXCL2,CCL5,CCL3L1
GO Process	GO:0023051	Regulation of signaling	23	3367	0.54	0.63	8.11e-07	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,LBP,CCL22,CCL17,RETN,CCL2,CHI3L1,IL1RN,IL1A,IL1B,ACKR3,ALOX15,CSF1,IL1R2,CCL20,PTGS2,S100A9,CARD9,CCL7,IL1R1,IL18R1,CCL5,CCL3L1
GO Process	GO:2000501	Regulation of natural killer cell chemotaxis	4	8	2.4	2.22	9.89e-07	9606.ENSP00000225831,9606.ENSP00000337065,9606.ENSP00000367832,9606.ENSP00000474412	CCL2,CXCL14,CCL7,CCL5
GO Process	GO:0071675	Regulation of mononuclear cell migration	7	125	1.45	1.73	1.01e-06	9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000327513,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412	CCL2,CXCL10,CSF1,CXCL14,CCL20,CCL7,CCL5
GO Process	GO:2000401	Regulation of lymphocyte migration	6	69	1.64	1.89	1.10e-06	9606.ENSP00000225831,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412	CCL2,CXCL10,CXCL14,CCL20,CCL7,CCL5
GO Process	GO:0031640	Killing of cells of another organism	6	71	1.63	1.86	1.28e-06	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000427279	CCL22,CCL17,CXCL10,CXCL14,CCL20,CXCL2
GO Process	GO:0002526	Acute inflammatory response	6	80	1.58	1.75	2.47e-06	9606.ENSP00000217407,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000319635	LBP,IL1RN,IL1A,IL1B,VCAM1,CXCR2
GO Process	GO:0010628	Positive regulation of gene expression	14	1146	0.79	0.89	2.97e-06	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000255409,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000327513,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211,9606.ENSP00000474412	MIF,LBP,CHI3L1,IL36G,IL1A,IL1B,IL1RL2,CSF1,PTGS2,IFNGR1,CARD9,IL1R1,IL18R1,CCL5
GO Process	GO:0044093	Positive regulation of molecular function	16	1587	0.71	0.8	2.98e-06	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263341,9606.ENSP00000264260,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1B,IL18RAP,CSF1,SELE,CCL20,S100A9,CARD9,CCL7,IL18R1,CCL5,CCL3L1
GO Process	GO:0080134	Regulation of response to stress	15	1373	0.74	0.83	3.38e-06	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000272928,9606.ENSP00000293761,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000474412,9606.ENSP00000479870	MIF,LBP,CXCL6,IL1A,IL1B,IL1RL2,ACKR3,ALOX15,SELE,PTGS2,S100A9,CARD9,IL1R1,CCL5,ALOX5AP
GO Process	GO:0043085	Positive regulation of catalytic activity	14	1191	0.77	0.86	4.67e-06	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263341,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1B,CSF1,SELE,CCL20,S100A9,CARD9,CCL7,CCL5,CCL3L1
GO Process	GO:2000403	Positive regulation of lymphocyte migration	5	43	1.77	1.78	5.20e-06	9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412	CXCL10,CXCL14,CCL20,CCL7,CCL5
GO Process	GO:0065009	Regulation of molecular function	21	3085	0.54	0.6	6.12e-06	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264260,9606.ENSP00000305651,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000387211,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1RN,IL1A,IL1B,IL18RAP,CXCL10,CSF1,SELE,CCL20,PTGS2,S100A9,CARD9,CCL7,IL18R1,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0007267	Cell-cell signaling	13	1079	0.78	0.84	1.23e-05	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000305651,9606.ENSP00000337065,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000367832,9606.ENSP00000474412	CCL22,CCL17,CXCL6,IL36G,IL1RN,IL1B,CXCL10,CXCL14,CCL20,PTGS2,S100A9,CCL7,CCL5
GO Process	GO:0006690	Icosanoid metabolic process	6	112	1.43	1.45	1.52e-05	9606.ENSP00000215754,9606.ENSP00000293761,9606.ENSP00000296522,9606.ENSP00000354612,9606.ENSP00000356438,9606.ENSP00000479870	MIF,ALOX15,HPGD,PTGS1,PTGS2,ALOX5AP
GO Process	GO:0007159	Leukocyte cell-cell adhesion	5	56	1.65	1.57	1.71e-05	9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000331736,9606.ENSP00000357727,9606.ENSP00000474412	IL1B,VCAM1,SELE,S100A9,CCL5
GO Process	GO:0050790	Regulation of catalytic activity	18	2370	0.58	0.63	1.94e-05	9606.ENSP00000215754,9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000305651,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000479870,9606.ENSP00000480558	MIF,CCL22,CCL17,CCL2,CHI3L1,IL1A,IL1B,CXCL10,CSF1,SELE,CCL20,PTGS2,S100A9,CARD9,CCL7,CCL5,ALOX5AP,CCL3L1
GO Process	GO:0051345	Positive regulation of hydrolase activity	10	589	0.93	0.97	2.35e-05	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,SELE,CCL20,S100A9,CARD9,CCL7,CCL5,CCL3L1
GO Process	GO:0045785	Positive regulation of cell adhesion	9	485	0.97	0.97	5.09e-05	9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000474412	CCL2,IL1A,IL1B,IL1RL2,ALOX15,VCAM1,CSF1,SELE,CCL5
GO Process	GO:0002274	Myeloid leukocyte activation	6	150	1.31	1.21	7.39e-05	9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356713,9606.ENSP00000474412	LBP,CXCL6,CXCR2,CSF1,IFNGR1,CCL5
GO Process	GO:0032946	Positive regulation of mononuclear cell proliferation	6	150	1.31	1.21	7.39e-05	9606.ENSP00000215754,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000327513,9606.ENSP00000474412	MIF,IL1A,IL1B,VCAM1,CSF1,CCL5
GO Process	GO:0051240	Positive regulation of multicellular organismal process	14	1505	0.67	0.68	7.39e-05	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000221515,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,RETN,CHI3L1,IL1A,IL1B,IL1RL2,CXCR2,CSF1,PTGS2,IFNGR1,CARD9,IL1R1,IL18R1
GO Process	GO:2000503	Positive regulation of natural killer cell chemotaxis	3	6	2.4	1.54	7.40e-05	9606.ENSP00000337065,9606.ENSP00000367832,9606.ENSP00000474412	CXCL14,CCL7,CCL5
GO Process	GO:1901701	Cellular response to oxygen-containing compound	12	1057	0.76	0.75	7.41e-05	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000226317,9606.ENSP00000259205,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000305651,9606.ENSP00000356438,9606.ENSP00000367832,9606.ENSP00000427279,9606.ENSP00000474412	LBP,CCL2,CXCL6,IL36G,IL1A,IL1B,VCAM1,CXCL10,PTGS2,CCL7,CXCL2,CCL5
GO Process	GO:0002720	Positive regulation of cytokine production involved in immune response	5	81	1.49	1.3	8.76e-05	9606.ENSP00000215754,9606.ENSP00000263341,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,IL1B,CARD9,IL1R1,IL18R1
GO Process	GO:0001775	Cell activation	10	693	0.86	0.84	9.34e-05	9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356713,9606.ENSP00000387211,9606.ENSP00000474412	LBP,CXCL6,IL1B,VCAM1,CXCL10,CXCR2,CSF1,IFNGR1,IL18R1,CCL5
GO Process	GO:0002696	Positive regulation of leukocyte activation	8	384	1.02	0.97	9.76e-05	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000474412	MIF,LBP,CCL2,IL1A,IL1B,IL1RL2,VCAM1,CCL5
GO Process	GO:1902624	Positive regulation of neutrophil migration	4	35	1.76	1.36	0.00012	9606.ENSP00000217407,9606.ENSP00000263339,9606.ENSP00000319635,9606.ENSP00000386380	LBP,IL1A,CXCR2,IL1R1
GO Process	GO:1903039	Positive regulation of leukocyte cell-cell adhesion	7	274	1.11	1.02	0.00013	9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000331736,9606.ENSP00000474412	CCL2,IL1A,IL1B,IL1RL2,VCAM1,SELE,CCL5
GO Process	GO:2000556	Positive regulation of T-helper 1 cell cytokine production	3	8	2.28	1.43	0.00014	9606.ENSP00000263341,9606.ENSP00000386380,9606.ENSP00000387211	IL1B,IL1R1,IL18R1
GO Process	GO:2000659	Regulation of interleukin-1-mediated signaling pathway	3	8	2.28	1.43	0.00014	9606.ENSP00000259206,9606.ENSP00000330959,9606.ENSP00000386380	IL1RN,IL1R2,IL1R1
GO Process	GO:0006636	Unsaturated fatty acid biosynthetic process	4	38	1.73	1.31	0.00016	9606.ENSP00000215754,9606.ENSP00000293761,9606.ENSP00000354612,9606.ENSP00000356438	MIF,ALOX15,PTGS1,PTGS2
GO Process	GO:0006693	Prostaglandin metabolic process	4	39	1.71	1.3	0.00017	9606.ENSP00000215754,9606.ENSP00000296522,9606.ENSP00000354612,9606.ENSP00000356438	MIF,HPGD,PTGS1,PTGS2
GO Process	GO:0031663	Lipopolysaccharide-mediated signaling pathway	4	39	1.71	1.3	0.00017	9606.ENSP00000217407,9606.ENSP00000225831,9606.ENSP00000263341,9606.ENSP00000474412	LBP,CCL2,IL1B,CCL5
GO Process	GO:0032642	Regulation of chemokine production	5	96	1.42	1.18	0.00017	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000360797	MIF,LBP,CXCL6,IL1B,CARD9
GO Process	GO:0043547	Positive regulation of GTPase activity	7	285	1.09	0.99	0.00017	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0032755	Positive regulation of interleukin-6 production	5	98	1.41	1.17	0.00019	9606.ENSP00000217407,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000360797	LBP,IL1A,IL1B,IL1RL2,CARD9
GO Process	GO:0031349	Positive regulation of defense response	7	296	1.08	0.96	0.00020	9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000474412,9606.ENSP00000479870	LBP,IL1B,PTGS2,S100A9,CARD9,CCL5,ALOX5AP
GO Process	GO:0033559	Unsaturated fatty acid metabolic process	5	99	1.41	1.16	0.00020	9606.ENSP00000215754,9606.ENSP00000293761,9606.ENSP00000296522,9606.ENSP00000354612,9606.ENSP00000356438	MIF,ALOX15,HPGD,PTGS1,PTGS2
GO Process	GO:0006953	Acute-phase response	4	42	1.68	1.26	0.00021	9606.ENSP00000217407,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341	LBP,IL1RN,IL1A,IL1B
GO Process	GO:0019372	Lipoxygenase pathway	3	10	2.18	1.36	0.00021	9606.ENSP00000293761,9606.ENSP00000296522,9606.ENSP00000479870	ALOX15,HPGD,ALOX5AP
GO Process	GO:0032760	Positive regulation of tumor necrosis factor production	5	101	1.4	1.15	0.00021	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000263339,9606.ENSP00000356713,9606.ENSP00000360797	MIF,LBP,IL1A,IFNGR1,CARD9
GO Process	GO:0042127	Regulation of cell population proliferation	14	1669	0.63	0.61	0.00021	9606.ENSP00000215754,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000354612,9606.ENSP00000356438,9606.ENSP00000474412,9606.ENSP00000480558	MIF,CCL2,IL1A,IL1B,ACKR3,VCAM1,HPGD,CXCL10,CXCR2,CSF1,PTGS1,PTGS2,CCL5,CCL3L1
GO Process	GO:0030155	Regulation of cell adhesion	10	784	0.81	0.75	0.00024	9606.ENSP00000225831,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000293761,9606.ENSP00000294728,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000474412	CCL2,IL1RN,IL1A,IL1B,IL1RL2,ALOX15,VCAM1,CSF1,SELE,CCL5
GO Process	GO:0051336	Regulation of hydrolase activity	11	1011	0.74	0.68	0.00031	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,SELE,CCL20,PTGS2,S100A9,CARD9,CCL7,CCL5,CCL3L1
GO Process	GO:0046456	Icosanoid biosynthetic process	4	49	1.62	1.17	0.00036	9606.ENSP00000215754,9606.ENSP00000354612,9606.ENSP00000356438,9606.ENSP00000479870	MIF,PTGS1,PTGS2,ALOX5AP
GO Process	GO:0022407	Regulation of cell-cell adhesion	8	480	0.93	0.8	0.00041	9606.ENSP00000225831,9606.ENSP00000259206,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000331736,9606.ENSP00000474412	CCL2,IL1RN,IL1A,IL1B,IL1RL2,VCAM1,SELE,CCL5
GO Process	GO:0035556	Intracellular signal transduction	13	1518	0.64	0.59	0.00042	9606.ENSP00000215754,9606.ENSP00000225831,9606.ENSP00000255409,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000294728,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000331736,9606.ENSP00000351671,9606.ENSP00000360797,9606.ENSP00000387211,9606.ENSP00000474412	MIF,CCL2,CHI3L1,IL1B,ACKR3,VCAM1,CXCR2,CSF1,SELE,CCL20,CARD9,IL18R1,CCL5
GO Process	GO:0051251	Positive regulation of lymphocyte activation	7	336	1.02	0.87	0.00042	9606.ENSP00000215754,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000474412	MIF,CCL2,IL1A,IL1B,IL1RL2,VCAM1,CCL5
GO Process	GO:0071622	Regulation of granulocyte chemotaxis	4	52	1.59	1.14	0.00044	9606.ENSP00000217407,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000474412	LBP,CXCR2,CSF1,CCL5
GO Process	GO:0032308	Positive regulation of prostaglandin secretion	3	14	2.03	1.22	0.00046	9606.ENSP00000215754,9606.ENSP00000263339,9606.ENSP00000263341	MIF,IL1A,IL1B
GO Process	GO:0070207	Protein homotrimerization	3	16	1.98	1.16	0.00065	9606.ENSP00000215754,9606.ENSP00000323587,9606.ENSP00000479870	MIF,ITLN1,ALOX5AP
GO Process	GO:0051239	Regulation of multicellular organismal process	17	2749	0.49	0.48	0.00066	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000221515,9606.ENSP00000226317,9606.ENSP00000255409,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000356438,9606.ENSP00000356713,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,RETN,CXCL6,CHI3L1,IL1A,IL1B,IL1RL2,CXCL10,CXCR2,CSF1,IL1R2,PTGS2,IFNGR1,CARD9,IL1R1,IL18R1
GO Process	GO:0048245	Eosinophil chemotaxis	3	17	1.95	1.14	0.00074	9606.ENSP00000225831,9606.ENSP00000367832,9606.ENSP00000474412	CCL2,CCL7,CCL5
GO Process	GO:0051050	Positive regulation of transport	10	915	0.74	0.64	0.00083	9606.ENSP00000215754,9606.ENSP00000221515,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000305651,9606.ENSP00000323587,9606.ENSP00000331736,9606.ENSP00000356438,9606.ENSP00000474412	MIF,RETN,CCL2,IL1A,IL1B,CXCL10,ITLN1,SELE,PTGS2,CCL5
GO Process	GO:0002697	Regulation of immune effector process	7	383	0.97	0.78	0.00090	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000263341,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,CXCL6,IL1B,CARD9,IL1R1,IL18R1
GO Process	GO:0010941	Regulation of cell death	13	1651	0.6	0.54	0.00094	9606.ENSP00000215754,9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000272928,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000360797,9606.ENSP00000474412	MIF,CCL2,IL1A,IL1B,ACKR3,HPGD,CXCL10,CXCR2,CSF1,PTGS2,S100A9,CARD9,CCL5
GO Process	GO:0050870	Positive regulation of T cell activation	6	251	1.08	0.84	0.00094	9606.ENSP00000225831,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000294728,9606.ENSP00000474412	CCL2,IL1A,IL1B,IL1RL2,VCAM1,CCL5
GO Process	GO:0050729	Positive regulation of inflammatory response	5	145	1.24	0.91	0.00098	9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000356438,9606.ENSP00000357727,9606.ENSP00000479870	LBP,IL1B,PTGS2,S100A9,ALOX5AP
GO Process	GO:0008284	Positive regulation of cell population proliferation	10	945	0.73	0.62	0.0010	9606.ENSP00000215754,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356438,9606.ENSP00000474412	MIF,IL1A,IL1B,VCAM1,HPGD,CXCL10,CXCR2,CSF1,PTGS2,CCL5
GO Process	GO:0050671	Positive regulation of lymphocyte proliferation	5	147	1.24	0.91	0.0010	9606.ENSP00000215754,9606.ENSP00000263339,9606.ENSP00000263341,9606.ENSP00000294728,9606.ENSP00000474412	MIF,IL1A,IL1B,VCAM1,CCL5
GO Process	GO:0007186	G protein-coupled receptor signaling pathway	11	1174	0.68	0.58	0.0011	9606.ENSP00000219235,9606.ENSP00000219244,9606.ENSP00000225831,9606.ENSP00000272928,9606.ENSP00000296522,9606.ENSP00000305651,9606.ENSP00000319635,9606.ENSP00000351671,9606.ENSP00000367832,9606.ENSP00000474412,9606.ENSP00000480558	CCL22,CCL17,CCL2,ACKR3,HPGD,CXCL10,CXCR2,CCL20,CCL7,CCL5,CCL3L1
GO Process	GO:0070498	interleukin-1-mediated signaling pathway	3	20	1.88	1.07	0.0011	9606.ENSP00000263341,9606.ENSP00000264257,9606.ENSP00000386380	IL1B,IL1RL2,IL1R1
GO Process	GO:0001516	Prostaglandin biosynthetic process	3	21	1.86	1.05	0.0012	9606.ENSP00000215754,9606.ENSP00000354612,9606.ENSP00000356438	MIF,PTGS1,PTGS2
GO Process	GO:0001959	Regulation of cytokine-mediated signaling pathway	5	152	1.22	0.88	0.0012	9606.ENSP00000259206,9606.ENSP00000327513,9606.ENSP00000330959,9606.ENSP00000386380,9606.ENSP00000474412	IL1RN,CSF1,IL1R2,IL1R1,CCL5
GO Process	GO:0002523	Leukocyte migration involved in inflammatory response	3	21	1.86	1.05	0.0012	9606.ENSP00000217407,9606.ENSP00000331736,9606.ENSP00000357727	LBP,SELE,S100A9
GO Process	GO:0002699	Positive regulation of immune effector process	6	264	1.06	0.81	0.0012	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000360797,9606.ENSP00000386380,9606.ENSP00000387211	MIF,LBP,IL1B,CARD9,IL1R1,IL18R1
GO Process	GO:0032722	Positive regulation of chemokine production	4	71	1.45	0.97	0.0012	9606.ENSP00000215754,9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000360797	MIF,LBP,IL1B,CARD9
GO Process	GO:0045321	Leukocyte activation	8	574	0.85	0.68	0.0012	9606.ENSP00000217407,9606.ENSP00000226317,9606.ENSP00000294728,9606.ENSP00000319635,9606.ENSP00000327513,9606.ENSP00000356713,9606.ENSP00000387211,9606.ENSP00000474412	LBP,CXCL6,VCAM1,CXCR2,CSF1,IFNGR1,IL18R1,CCL5
